"省份","iso","tele_e","lag","estimate_e","lower_ci_e","upper_ci_e","sig"
"黑龙江省","230000",0.592757784,6,1.50018039162677,1.07664249714576,1.92371828610779,1
"吉林省","220000",0.562162909,6,1.51504562422605,1.0355637720641,1.99452747638801,1
"内蒙古自治区","150000",0.608904501,6,1.49233513310162,1.09525750196725,1.88941276423599,1
"新疆维吾尔自治区","650000",0.869026001,6,1.36594904387676,0.837750498821132,1.89414758893238,1
"辽宁省","210000",0.683873748,6,1.45590957834947,1.13710482240042,1.77471433429851,1
"北京市","110000",0.657671343,6,1.4686406270949,1.13271841795192,1.80456283623788,1
"天津市","120000",0.585728355,6,1.50359580342777,1.06781443328327,1.93937717357228,1
"河北省","130000",0.535806517,6,1.52785149114193,0.995626616770822,2.06007636551303,1
"山西省","140000",0.653380632,6,1.47072536896854,1.13081846711936,1.81063227081772,1
"宁夏回族自治区","640000",0.794808805,6,1.40200919713466,1.00967700036146,1.79434139390786,1
"甘肃省","620000",0.809319375,6,1.3949588987367,0.979389933611644,1.81052786386176,1
"山东省","370000",0.61462279,6,1.48955676920718,1.10122634506159,1.87788719335278,1
"陕西省","610000",0.750042761,6,1.42375982225111,1.08700297005457,1.76051667444764,1
"青海省","630000",0.636659688,6,1.47884962905588,1.120611509463,1.83708774864876,1
"河南省","410000",0.750178907,6,1.42369367254605,1.08681302096088,1.76057432413122,1
"江苏省","320000",0.654435956,6,1.47021261522375,1.13131444986603,1.80911078058148,1
"安徽省","340000",0.707038712,6,1.44465434105845,1.12965329731028,1.75965538480662,1
"上海市","310000",0.8213917,6,NA,NA,NA,NA
"西藏自治区","540000",0.500579205,6,1.54496750115104,0.937673372838936,2.15226162946313,1
"湖北省","420000",0.720866868,6,1.43793560939639,1.1199101651819,1.75596105361089,1
"四川省","510000",0.825915231,6,1.38689541556757,0.942426284214429,1.83136454692072,1
"重庆市","500000",0.738457741,6,1.42938867404303,1.10197605230069,1.75680129578537,1
"浙江省","330000",0.831647693,6,1.38411016539098,0.92916256538493,1.83905776539703,1
"江西省","360000",0.79643261,6,1.40122023365562,1.00639348657818,1.79604698073305,1
"湖南省","430000",0.743115144,6,1.42712576632062,1.096244375391,1.75800715725024,1
"贵州省","520000",0.783541687,6,1.40748358883567,1.03164872794986,1.78331844972148,1
"福建省","350000",0.810759891,6,1.39425899048727,0.976273502087234,1.8122444788873,1
"云南省","530000",0.646544986,6,1.47404662678562,1.12716687807703,1.82092637549422,1
"广西壮族自治区","450000",0.649788744,6,1.47247057141145,1.1289932186509,1.81594792417201,1
"广东省","440000",0.657572742,6,1.46868853468725,1.13267825878295,1.80469881059156,1
"海南省","460000",0.936057134,6,1.33338040669689,0.659567027969874,2.00719378542392,1
