"tele_e","lag","estimate_e","lower_ci_e","upper_ci_e"
0.5,6,0.478819124442966,-0.547327934836847,1.50496618372278
0.51,6,0.475518114116427,-0.513554351665921,1.46459057989878
0.52,6,0.472217103789888,-0.480045526774615,1.42447973435439
0.53,6,0.468916093463349,-0.446833387711043,1.38466557463774
0.54,6,0.465615083136811,-0.413954883763718,1.34518505003734
0.55,6,0.462314072810272,-0.381452933404309,1.30608107902485
0.56,6,0.459013062483733,-0.349377569933492,1.26740369490096
0.57,6,0.455712052157194,-0.317787326048254,1.22921143036264
0.58,6,0.452411041830656,-0.286750903408135,1.19157298706945
0.59,6,0.449110031504117,-0.256349176526271,1.1545692395345
0.6,6,0.445809021177578,-0.226677578541121,1.11829562089628
0.61,6,0.442508010851039,-0.19784890455494,1.08286492625702
0.62,6,0.4392070005245,-0.169996537807305,1.04841053885631
0.63,6,0.435905990197962,-0.143278041716257,1.01509002211218
0.64,6,0.432604979871423,-0.117878947444823,0.983088907187668
0.65,6,0.429303969544884,-0.0940163772249594,0.952624316314727
0.66,6,0.426002959218345,-0.0719418531392021,0.923947771575892
0.67,6,0.422701948891806,-0.0519422406491187,0.897346138432731
0.68,6,0.419400938565268,-0.034337308529708,0.873139185660244
0.69,6,0.416099928238729,-0.0194720024333067,0.851671858910764
0.7,6,0.41279891791219,-0.0077015415436818,0.833299377368061
0.71,6,0.409497907585651,0.000631687757548682,0.818364127413753
0.72,6,0.406196897259112,0.00522837638604984,0.807165418132174
0.73,6,0.402895886932573,0.00586548073372617,0.79992629313142
0.74,6,0.399594876606035,0.00242520019253134,0.796764553019538
0.75,6,0.396293866279496,-0.00508822098783845,0.79767595354683
0.76,6,0.392992855952958,-0.0165491172273702,0.802534829133285
0.77,6,0.389691845626419,-0.0317282480028349,0.811111939255672
0.78,6,0.386390835299879,-0.0503223228866129,0.823103993486371
0.79,6,0.383089824973341,-0.0719871898852927,0.838166839831974
0.8,6,0.379788814646802,-0.0963676891129936,0.855945318406597
0.81,6,0.376487804320263,-0.123120204416136,0.876095813056663
0.82,6,0.373186793993724,-0.151927030253013,0.898300618240461
0.83,6,0.369885783667185,-0.182503675081994,0.922275242416365
0.84,6,0.366584773340647,-0.214601014131887,0.947770560813181
0.85,6,0.363283763014108,-0.248004176244978,0.974571702273194
0.86,6,0.359982752687569,-0.282529651478959,1.0024951568541
0.87,6,0.35668174236103,-0.318021639898745,1.03138512462081
0.88,6,0.353380732034491,-0.354348268542984,1.06110973261197
0.89,6,0.350079721707953,-0.391398020496555,1.09155746391246
0.9,6,0.346778711381414,-0.429076536594446,1.12263395935727
0.91,6,0.343477701054875,-0.467303841124862,1.15425924323461
0.92,6,0.340176690728336,-0.506011983367292,1.18636536482396
0.93,6,0.336875680401797,-0.54514305800276,1.21889441880635
0.94,6,0.333574670075259,-0.584647556472601,1.25179689662312
0.95,6,0.33027365974872,-0.6244830000641,1.28503031956154
