"tele_c","lag","estimate_c","lower_ci_c","upper_ci_c"
0.5,4,0.598429241252113,0.477249937755982,0.719608544748244
0.51,4,0.585739364336201,0.469778845393887,0.701699883278516
0.52,4,0.57304948742029,0.462249401500767,0.683849573339814
0.53,4,0.560359610504379,0.454653059832171,0.666066161176586
0.54,4,0.547669733588467,0.446979667548676,0.648359799628259
0.55,4,0.534979856672556,0.439217115107693,0.630742598237419
0.56,4,0.522289979756645,0.431350908539817,0.613229050973472
0.57,4,0.509600102840733,0.42336365228542,0.595836553396047
0.58,4,0.496910225924822,0.415234434751316,0.578586017098329
0.59,4,0.484220349008911,0.406938119149151,0.561502578868671
0.6,4,0.471530472093,0.398444563949125,0.544616380236875
0.61,4,0.458840595177088,0.389717837599193,0.527963352754983
0.62,4,0.446150718261177,0.380715559592696,0.511585876929658
0.63,4,0.433460841345266,0.371388600419023,0.495533082271508
0.64,4,0.420770964429354,0.36168149898854,0.479860429870169
0.65,4,0.408081087513443,0.351534067367408,0.464628107659478
0.66,4,0.395391210597532,0.34088465339979,0.449897767795273
0.67,4,0.38270133368162,0.329675275968979,0.435727391394262
0.68,4,0.370011456765709,0.317858225376104,0.422164688155314
0.69,4,0.357321579849798,0.305402845070815,0.40924031462878
0.7,4,0.344631702933887,0.292300553256449,0.396962852611324
0.71,4,0.331941826017975,0.278566343248133,0.385317308787818
0.72,4,0.319251949102064,0.264236189322664,0.374267708881464
0.73,4,0.306562072186153,0.249361336035864,0.363762808336441
0.74,4,0.293872195270241,0.234001389888949,0.353743000651533
0.75,4,0.28118231835433,0.21821803334518,0.34414660336348
0.76,4,0.268492441438418,0.202070398672015,0.334914484204822
0.77,4,0.255802564522507,0.185612301147522,0.325992827897493
0.78,4,0.243112687606596,0.168891012141292,0.3173343630719
0.79,4,0.230422810690685,0.151947082761957,0.308898538619412
0.8,4,0.217732933774773,0.134814773111083,0.300651094438464
0.81,4,0.205043056858862,0.117522764408511,0.292563349309213
0.82,4,0.192353179942951,0.100094952438949,0.284611407446952
0.83,4,0.179663303027039,0.0825512120053535,0.276775394048725
0.84,4,0.166973426111128,0.0649080811998026,0.269038771022453
0.85,4,0.154283549195217,0.0471793486708162,0.261387749719617
0.86,4,0.141593672279306,0.0293765450797854,0.253810799478826
0.87,4,0.128903795363394,0.0115093481663689,0.24629824256042
0.88,4,0.116213918447483,-0.006414086336565,0.238841923231531
0.89,4,0.103524041531572,-0.0243868556225681,0.231434938685711
0.9,4,0.0908341646156603,-0.0424030914093609,0.224071420640682
