"省份","iso","tele_c","lag","estimate_c","lower_ci_c","upper_ci_c","sig"
"重庆市",500000,0.876865856,4,NA,NA,NA,NA
"浙江省",330000,0.73207247,1,NA,NA,NA,NA
"浙江省",330000,0.73207247,2,NA,NA,NA,NA
"浙江省",330000,0.73207247,3,NA,NA,NA,NA
"浙江省",330000,0.73207247,4,NA,NA,NA,NA
"江西省",360000,0.694281998,1,NA,NA,NA,NA
"江西省",360000,0.694281998,2,NA,NA,NA,NA
"江西省",360000,0.694281998,3,NA,NA,NA,NA
"江西省",360000,0.694281998,4,NA,NA,NA,NA
"湖南省",430000,0.709622356,1,NA,NA,NA,NA
"湖南省",430000,0.709622356,2,NA,NA,NA,NA
"湖南省",430000,0.709622356,3,NA,NA,NA,NA
"湖南省",430000,0.709622356,4,NA,NA,NA,NA
"贵州省",520000,0.703049282,1,NA,NA,NA,NA
"贵州省",520000,0.703049282,2,NA,NA,NA,NA
"贵州省",520000,0.703049282,3,NA,NA,NA,NA
"贵州省",520000,0.703049282,4,NA,NA,NA,NA
"福建省",350000,0.535119346,1,NA,NA,NA,NA
"福建省",350000,0.535119346,2,NA,NA,NA,NA
"福建省",350000,0.535119346,3,NA,NA,NA,NA
"福建省",350000,0.535119346,4,NA,NA,NA,NA
"云南省",530000,0.550313342,1,-0.0803979184154817,-0.406162614208338,0.245366777377375,0
"云南省",530000,0.550313342,2,-0.179892813098598,-0.507260897435348,0.147475271238152,0
"云南省",530000,0.550313342,3,-0.0262302133244881,-0.361994506328836,0.30953407967986,0
"云南省",530000,0.550313342,4,-0.158920644833669,-0.448510572913236,0.130669283245898,0
"广西壮族自治区",450000,0.697405773,1,NA,NA,NA,NA
"广西壮族自治区",450000,0.697405773,2,NA,NA,NA,NA
"广西壮族自治区",450000,0.697405773,3,NA,NA,NA,NA
"广西壮族自治区",450000,0.697405773,4,NA,NA,NA,NA
"广东省",440000,0.693117218,1,NA,NA,NA,NA
"广东省",440000,0.693117218,2,NA,NA,NA,NA
"广东省",440000,0.693117218,3,NA,NA,NA,NA
"广东省",440000,0.693117218,4,NA,NA,NA,NA
"海南省",460000,0.808871887,1,NA,NA,NA,NA
"海南省",460000,0.808871887,2,NA,NA,NA,NA
"海南省",460000,0.808871887,3,NA,NA,NA,NA
"海南省",460000,0.808871887,4,NA,NA,NA,NA
