"省份","iso","tele_e","lag","estimate_e","lower_ci_e","upper_ci_e","sig"
"黑龙江省",230000,0.592757784,1,0.108347867383689,-0.0232958566402916,0.23999159140767,0
"黑龙江省",230000,0.592757784,2,0.214632654007493,0.0769227460183871,0.352342561996599,1
"黑龙江省",230000,0.592757784,3,0.322632867928577,0.159192190315282,0.486073545541871,1
"黑龙江省",230000,0.592757784,4,0.215740964273057,0.0338509700078148,0.397630958538299,1
"黑龙江省",230000,0.592757784,5,0.399877847015138,0.211114071631808,0.588641622398468,1
"黑龙江省",230000,0.592757784,6,0.300863365731116,0.0975378514092969,0.504188880052935,1
"吉林省",220000,0.562162909,1,0.131009894422206,-0.0194467510300592,0.281466539874471,0
"吉林省",220000,0.562162909,2,0.287343616507168,0.130588329173251,0.444098903841085,1
"吉林省",220000,0.562162909,3,0.434492262509562,0.248922946391815,0.620061578627308,1
"吉林省",220000,0.562162909,4,0.307714446391034,0.100593486635716,0.514835406146351,1
"吉林省",220000,0.562162909,5,0.52403569683671,0.309436532401266,0.738634861272153,1
"吉林省",220000,0.562162909,6,0.416608872938294,0.186573730650728,0.646644015225859,1
"内蒙古自治区",150000,0.608904501,1,0.0963877813484537,-0.0262213804900159,0.218996943186923,0
"内蒙古自治区",150000,0.608904501,2,0.176258797788768,0.047664514575277,0.304853081002259,1
"内蒙古自治区",150000,0.608904501,3,0.263598078994466,0.110724387638976,0.416471770349956,1
"内蒙古自治区",150000,0.608904501,4,0.16720114225177,-0.00261077044823682,0.337013054951777,0
"内蒙古自治区",150000,0.608904501,5,0.33435243910295,0.15793957302162,0.51076530518428,1
"内蒙古自治区",150000,0.608904501,6,0.239777646345247,0.0491666995961868,0.430388593094307,1
"新疆维吾尔自治区",650000,0.869026001,1,-0.0962876411299675,-0.257534765526663,0.0649594832667279,0
"新疆维吾尔自治区",650000,0.869026001,2,-0.441939009257646,-0.609596524627451,-0.274281493887841,1
"新疆维吾尔自治区",650000,0.869026001,3,-0.687444653080682,-0.885841550545872,-0.489047755615491,1
"新疆维吾尔自治区",650000,0.869026001,4,-0.614769044871111,-0.836487757584068,-0.393050332158153,1
"新疆维吾尔自治区",650000,0.869026001,5,-0.721253316186518,-0.950781282410154,-0.491725349962881,1
"新疆维吾尔自治区",650000,0.869026001,6,-0.744305307188367,-0.990038583666338,-0.498572030710396,1
"辽宁省",210000,0.683873748,1,0.0408570722812904,-0.0536297687332225,0.135343913295803,0
"辽宁省",210000,0.683873748,2,-0.00191111162402913,-0.102324146926298,0.0985019236782393,0
"辽宁省",210000,0.683873748,3,-0.0105005921591931,-0.130873194156872,0.109872009838486,0
"辽宁省",210000,0.683873748,4,-0.0581693715467872,-0.190644873367366,0.0743061302737913,0
"辽宁省",210000,0.683873748,5,0.0301178079674321,-0.108216754259453,0.168452370194317,0
"辽宁省",210000,0.683873748,6,-0.0438434999727276,-0.195610285278346,0.107923285332891,0
"北京市",110000,0.657671343,1,0.0602655389144818,-0.0407720077268353,0.161303085555799,0
"北京市",110000,0.657671343,2,0.0603608240304324,-0.0465843251393911,0.167305973200256,0
"北京市",110000,0.657671343,3,0.0852992815080723,-0.0425744219016335,0.213172984917778,0
"北京市",110000,0.657671343,4,0.0205995865782412,-0.120525356747985,0.161724529904468,0
"北京市",110000,0.657671343,5,0.13645046220949,-0.0106888281577053,0.283589752576686,0
"北京市",110000,0.657671343,6,0.0552845617295308,-0.105398266170023,0.215967389629085,0
"天津市",120000,0.585728355,1,0.113554658065571,-0.0222350538505065,0.249344369981648,0
"天津市",120000,0.585728355,2,0.231338607158572,0.0894381895456525,0.373239024771492,1
"天津市",120000,0.585728355,3,0.348333501521295,0.18002924565512,0.51663775738747,1
"天津市",120000,0.585728355,4,0.236872642779052,0.0494306897069818,0.424314595851122,1
"天津市",120000,0.585728355,5,0.428404153794081,0.23395905912822,0.622849248459942,1
"天津市",120000,0.585728355,6,0.327456866275957,0.118269737913177,0.536643994638738,1
"河北省",130000,0.535806517,1,0.15053242125527,-0.017429281155354,0.318494123665894,0
"河北省",130000,0.535806517,2,0.349981513551647,0.17544771271196,0.524515314391335,1
"河北省",130000,0.535806517,3,0.530855135456717,0.324583743427744,0.73712652748569,1
"河北省",130000,0.535806517,4,0.386946316052418,0.156276983851352,0.617615648253485,1
"河北省",130000,0.535806517,5,0.630993249687455,0.392250327910709,0.869736171464202,1
"河北省",130000,0.535806517,6,0.516319493105599,0.261220855460446,0.771418130750751,1
"山西省",140000,0.653380632,1,0.063443725087704,-0.0390534231548022,0.16594087333021,0
"山西省",140000,0.653380632,2,0.0705580131550143,-0.0378455624181402,0.178961588728169,0
"山西省",140000,0.653380632,3,0.100986756445688,-0.028565398797857,0.230538911689232,0
"山西省",140000,0.653380632,4,0.0334982054296633,-0.109558990099484,0.17655540095881,0
"山西省",140000,0.653380632,5,0.153862706971588,0.0047549971279533,0.302970416815222,1
"山西省",140000,0.653380632,6,0.0715170359911323,-0.0911662555912578,0.234200327573522,0
"宁夏回族自治区",640000,0.794808805,1,-0.0413139861477234,-0.158193690354309,0.0755657180588622,0
"宁夏回族自治区",640000,0.794808805,2,-0.26555640415836,-0.388344866821315,-0.142767941495404,1
"宁夏回族自治区",640000,0.794808805,3,-0.416095591773574,-0.562350065473981,-0.269841118073167,1
"宁夏回族自治区",640000,0.794808805,4,-0.391659326359355,-0.553893950621272,-0.229424702097439,1
"宁夏回族自治区",640000,0.794808805,5,-0.420070602573662,-0.588716067732758,-0.251425137414565,1
"宁夏回族自治区",640000,0.794808805,6,-0.463529295045337,-0.64631999884244,-0.280738591248234,1
"甘肃省",620000,0.809319375,1,-0.0520621565417612,-0.176541537624579,0.0724172245410569,0
"甘肃省",620000,0.809319375,2,-0.300041837131003,-0.430479462672502,-0.169604211589505,1
"甘肃省",620000,0.809319375,3,-0.469148384936645,-0.624267696919584,-0.314029072953706,1
"甘肃省",620000,0.809319375,4,-0.435280607715028,-0.60766224156021,-0.262898973869846,1
"甘肃省",620000,0.809319375,5,-0.478956320226876,-0.65796749886419,-0.299945141589562,1
"甘肃省",620000,0.809319375,6,-0.518425197856355,-0.711875928390604,-0.324974467322106,1
"山东省",370000,0.61462279,1,0.0921521693404931,-0.027442884202157,0.211747222883143,0
"山东省",370000,0.61462279,2,0.162668864931017,0.0371102516907178,0.288227478171315,1
"山东省",370000,0.61462279,3,0.242691167442152,0.0933320556781358,0.392050279206169,1
"山东省",370000,0.61462279,4,0.150010977196776,-0.0157784585092446,0.315800412902797,0
"山东省",370000,0.61462279,5,0.311146903309837,0.138844439529772,0.483449367089901,1
"山东省",370000,0.61462279,6,0.218144406769592,0.0317551710399331,0.404533642499251,1
"陕西省",610000,0.750042761,1,-0.00815518750790478,-0.107016223038963,0.0907058480231532,0
"陕西省",610000,0.750042761,2,-0.159166620034621,-0.263917298881898,-0.0544159411873434,1
"陕西省",610000,0.750042761,3,-0.252424304356132,-0.377831705856362,-0.127016902855901,1
"陕西省",610000,0.750042761,4,-0.257084860952109,-0.395369109797493,-0.118800612106724,1
"陕西省",610000,0.750042761,5,-0.238404367033956,-0.382636043272774,-0.094172690795138,1
"陕西省",610000,0.750042761,6,-0.294171895531895,-0.451990424454646,-0.136353366609145,1
"青海省",630000,0.636659688,1,0.0758291486280036,-0.0332484578635443,0.184906755119551,0
"青海省",630000,0.636659688,2,0.110296561919903,-0.00469491546063308,0.225288039300438,0
"青海省",630000,0.636659688,3,0.162121004343826,0.0249750883113931,0.299266920376258,1
"青海省",630000,0.636659688,4,0.0837642530595255,-0.0680223611052764,0.235550867224327,0
"青海省",630000,0.636659688,5,0.22171840025443,0.0637112901582083,0.379725510350651,1
"青海省",630000,0.636659688,6,0.134775151746232,-0.0369771049704876,0.306527408462951,0
"河南省",410000,0.750178907,1,-0.00825603264399977,-0.107156339420616,0.0906442741326168,0
"河南省",410000,0.750178907,2,-0.15949018098071,-0.264279979976488,-0.0547003819849316,1
"河南省",410000,0.750178907,3,-0.25292207429749,-0.378374596183128,-0.127469552411852,1
"河南省",410000,0.750178907,4,-0.257494139358915,-0.395830391698518,-0.119157887019312,1
"河南省",410000,0.750178907,5,-0.238956864621274,-0.38324144691404,-0.0946722823285089,1
"河南省",410000,0.750178907,6,-0.294686958522812,-0.452559376213202,-0.136814540832422,1
"江苏省",320000,0.654435956,1,0.0626620326956809,-0.0394668943524036,0.164790959743766,0
"江苏省",320000,0.654435956,2,0.068049958332466,-0.0399855912867017,0.176085507951634,0
"江苏省",320000,0.654435956,3,0.097128335591646,-0.032000170469016,0.226256841652308,0
"江苏省",320000,0.654435956,4,0.0303257190886444,-0.112243868099528,0.172895306276817,0
"江苏省",320000,0.654435956,5,0.149580069480664,0.00096914665916778,0.298190992302161,1
"江苏省",320000,0.654435956,6,0.0675245695519683,-0.0946536428892938,0.22970278199323,0
"安徽省",340000,0.707038712,1,0.0236984782189102,-0.0688154811262854,0.116212437564106,0
"安徽省",340000,0.707038712,2,-0.0569643461513909,-0.155411261119287,0.0414825688165049,0
"安徽省",340000,0.707038712,3,-0.0951951316377923,-0.213325009599012,0.0229347463234277,0
"安徽省",340000,0.707038712,4,-0.127807257049426,-0.257691860904021,0.00207734680516791,0
"安徽省",340000,0.707038712,5,-0.0638885287616476,-0.199585585493094,0.0718085279697988,0
"安徽省",340000,0.707038712,6,-0.131480416535256,-0.280601484498786,0.0176406514282731,0
"上海市",310000,0.8213917,1,-0.0610042867373498,-0.192287892962524,0.0702793194878247,0
"上海市",310000,0.8213917,2,-0.328732602180995,-0.466034412753936,-0.191430791608055,1
"上海市",310000,0.8213917,3,-0.513286593237377,-0.676371184127526,-0.350202002347229,1
"上海市",310000,0.8213917,4,-0.471572103186407,-0.653056557116085,-0.290087649256728,1
"上海市",310000,0.8213917,5,-0.527947333079427,-0.716266032110282,-0.339628634048573,1
"上海市",310000,0.8213917,6,-0.564096813782058,-0.767142961849903,-0.361050665714213,1
"西藏自治区",540000,0.500579205,1,0.176625755417879,-0.0160120825734237,0.369263593409182,0
"西藏自治区",540000,0.500579205,2,0.433701802057364,0.234041638840192,0.633361965274536,1
"西藏自治区",540000,0.500579205,3,0.659651405846299,0.42407049459311,0.895232317099488,1
"西藏自治区",540000,0.500579205,4,0.492845704440061,0.228900974773499,0.756790434106623,1
"西藏自治区",540000,0.500579205,5,0.773950111348555,0.50105472523314,1.04684549746397,1
"西藏自治区",540000,0.500579205,6,0.649590280941322,0.358920493359471,0.940260068523173,1
"湖北省",420000,0.720866868,1,0.0134557808663366,-0.0797112201917963,0.10662278192447,0
"湖北省",420000,0.720866868,2,-0.0898279722441809,-0.1889196260297,0.00926368154133862,0
"湖北省",420000,0.720866868,3,-0.145752918140643,-0.264633094623371,-0.026872741657915,1
"湖北省",420000,0.720866868,4,-0.169377083976014,-0.30012888589191,-0.0386252820601188,1
"湖北省",420000,0.720866868,5,-0.12000492459452,-0.256580703903238,0.0165708547141973,0
"湖北省",420000,0.720866868,6,-0.183794633539247,-0.333819559863584,-0.0337697072149095,1
"四川省",510000,0.825915231,1,-0.0643549257522688,-0.198286189509027,0.0695763380044893,0
"四川省",510000,0.825915231,2,-0.339483105097158,-0.479459399189964,-0.199506811004351,1
"四川省",510000,0.825915231,3,-0.529825292579288,-0.696015709332985,-0.36363487582559,1
"四川省",510000,0.825915231,4,-0.485170619197295,-0.670201183951517,-0.300140054443072,1
"四川省",510000,0.825915231,5,-0.546304390676859,-0.738250848013529,-0.354357933340189,1
"四川省",510000,0.825915231,6,-0.581210084876069,-0.788001605215593,-0.374418564536545,1
"重庆市",500000,0.738457741,1,0.000425989453326725,-0.0955078130254939,0.0963597919321474,0
"重庆市",500000,0.738457741,2,-0.131633971027949,-0.233471789003086,-0.0297961530528121,1
"重庆市",500000,0.738457741,3,-0.210067755312914,-0.332116208242521,-0.0880193023833078,1
"重庆市",500000,0.738457741,4,-0.222258288534133,-0.356668726916269,-0.0878478501519976,1
"重庆市",500000,0.738457741,5,-0.191390899146282,-0.331683228207213,-0.051098570085351,1
"重庆市",500000,0.738457741,6,-0.250343835573968,-0.404152133480136,-0.0965355376677996,1
"浙江省",330000,0.831647693,1,-0.0686010358880764,-0.205957120271093,0.0687550484949397,0
"浙江省",330000,0.831647693,2,-0.353106721128039,-0.496545171966551,-0.209668270289527,1
"浙江省",330000,0.831647693,3,-0.550784022718845,-0.720996752423865,-0.380571293013826,1
"浙江省",330000,0.831647693,4,-0.502403390739881,-0.692024000086251,-0.31278278139351,1
"浙江省",330000,0.831647693,5,-0.569567442286119,-0.76621106752972,-0.372923817042518,1
"浙江省",330000,0.831647693,6,-0.602896943271008,-0.814542050638028,-0.391251835903989,1
"江西省",360000,0.79643261,1,-0.0425167599068997,-0.160211950980104,0.0751784311663046,0
"江西省",360000,0.79643261,2,-0.269415495736991,-0.393023770724189,-0.145807220749794,1
"江西省",360000,0.79643261,3,-0.42203246336457,-0.569236416753143,-0.274828509975997,1
"江西省",360000,0.79643261,4,-0.396540764839839,-0.559863102141295,-0.233218427538382,1
"江西省",360000,0.79643261,5,-0.426660207444723,-0.596416297069773,-0.256904117819673,1
"江西省",360000,0.79643261,6,-0.469672419778827,-0.653603831110568,-0.285741008447087,1
"湖南省",430000,0.743115144,1,-0.00302381031592447,-0.100034074205367,0.093986453573518,0
"湖南省",430000,0.743115144,2,-0.142702630562557,-0.245610880750362,-0.0397943803747515,1
"湖南省",430000,0.743115144,3,-0.227095910515368,-0.350378612338244,-0.103813208692492,1
"湖南省",430000,0.743115144,4,-0.2362592469148,-0.372093694495293,-0.100424799334308,1
"湖南省",430000,0.743115144,5,-0.210291226153094,-0.352031247680974,-0.0685512046252138,1
"湖南省",430000,0.743115144,6,-0.267963566738198,-0.423245142859428,-0.112681990616968,1
"贵州省",520000,0.783541687,1,-0.0329682833866514,-0.14446042817252,0.0785238613992177,0
"贵州省",520000,0.783541687,2,-0.238779272551272,-0.356158240036421,-0.121400305066122,1
"贵州省",520000,0.783541687,3,-0.374901339528631,-0.514894796525404,-0.234907882531857,1
"贵州省",520000,0.783541687,4,-0.357788422298001,-0.512844454574537,-0.202732390021465,1
"贵州省",520000,0.783541687,5,-0.374347220975733,-0.535666466083701,-0.213027975867766,1
"贵州省",520000,0.783541687,6,-0.420903911294852,-0.596179453548474,-0.245628369041231,1
"福建省",350000,0.810759891,1,-0.0531291657235741,-0.178399066325697,0.072140734878549,0
"福建省",350000,0.810759891,2,-0.303465328969299,-0.434699731191102,-0.172230926747497,1
"福建省",350000,0.810759891,3,-0.474415124795664,-0.630458559127377,-0.318371690463951,1
"福建省",350000,0.810759891,4,-0.439611047782741,-0.613049439505114,-0.266172656060367,1
"福建省",350000,0.810759891,5,-0.484802115288748,-0.664893430328945,-0.30471080024855,1
"福建省",350000,0.810759891,6,-0.523874909779024,-0.718438104153041,-0.329311715405006,1
"云南省",530000,0.646544986,1,0.0685069781481505,-0.0365155078099907,0.173529464106292,0
