"省份","iso","tele_c","lag","estimate_c","lower_ci_c","upper_ci_c","sig"
"黑龙江省",230000,0.719710549,1,-0.173092903523822,-0.394760135493077,0.0485743284454326,0
"黑龙江省",230000,0.719710549,2,-0.684060976337077,-0.906914500684819,-0.461207451989334,1
"黑龙江省",230000,0.719710549,3,-0.431162710717234,-0.671609684395861,-0.190715737038608,1
"黑龙江省",230000,0.719710549,4,-0.324428012565332,-0.573621533166919,-0.0752344919637446,1
"黑龙江省",230000,0.719710549,5,-0.471945462837164,-0.690654303751566,-0.253236621922762,1
"黑龙江省",230000,0.719710549,6,-0.907372094849692,-1.05590490957498,-0.758839280124404,1
"吉林省",220000,0.641250374,1,-0.0146964349613807,-0.248339602991643,0.218946733068882,0
"吉林省",220000,0.641250374,2,-0.605197388859508,-0.840217683645333,-0.370177094073683,1
"吉林省",220000,0.641250374,3,-0.313971649543396,-0.567138788517384,-0.0608045105694069,1
"吉林省",220000,0.641250374,4,-0.208200483209445,-0.470652579655257,0.0542516132363669,0
"吉林省",220000,0.641250374,5,-0.0965935390657668,-0.327700034433776,0.134512956302243,0
"吉林省",220000,0.641250374,6,-0.754851123370294,-0.913705046124627,-0.595997200615962,1
"内蒙古自治区",150000,0.807231788,1,-0.349781971344655,-0.672837907575187,-0.0267260351141229,1
"内蒙古自治区",150000,0.807231788,2,-0.772032216370911,-1.10166901127232,-0.4423954214695,1
"内蒙古自治区",150000,0.807231788,3,-0.561887717048906,-0.912501879513239,-0.211273554584574,1
"内蒙古自治区",150000,0.807231788,4,-0.454078212493334,-0.816721223167906,-0.0914352018187626,1
"内蒙古自治区",150000,0.807231788,5,-0.890645337385063,-1.21743340379673,-0.563857270973392,1
"内蒙古自治区",150000,0.807231788,6,-1.07750712701551,-1.31046048326301,-0.844553770767999,1
"新疆维吾尔自治区",650000,0.725999111,1,-0.185788338031022,-0.411506408585868,0.0399297325238236,0
"新疆维吾尔自治区",650000,0.725999111,2,-0.690381871739045,-0.917559295276737,-0.463204448201352,1
"新疆维吾尔自治区",650000,0.725999111,3,-0.440555542864721,-0.685417430946646,-0.195693654782796,1
"新疆维吾尔自治区",650000,0.725999111,4,-0.333743617895823,-0.58747152097591,-0.080015714815737,1
"新疆维吾尔自治区",650000,0.725999111,5,-0.502029818938278,-0.725139110667489,-0.278920527209067,1
"新疆维吾尔自治区",650000,0.725999111,6,-0.919596609840238,-1.07164615173097,-0.76754706794951,1
"辽宁省",210000,0.756878475,1,-0.24812801811782,-0.502473641686765,0.00621760545112471,0
"辽宁省",210000,0.756878475,2,-0.721420005723141,-0.978940438381708,-0.463899573064574,1
"辽宁省",210000,0.756878475,3,-0.486678119516293,-0.762678624941106,-0.21067761409148,1
"辽宁省",210000,0.756878475,4,-0.37948697987279,-0.665244957371555,-0.0937290023740244,1
"辽宁省",210000,0.756878475,5,-0.649756084935483,-0.903673425472072,-0.395838744398893,1
"辽宁省",210000,0.756878475,6,-0.979623886046873,-1.15607137058719,-0.803176401506557,1
"北京市",110000,0.593655811,1,0.0813881162389272,-0.207087182699768,0.369863415177622,0
"北京市",110000,0.593655811,2,-0.557358112658466,-0.849839855247175,-0.264876370069757,1
"北京市",110000,0.593655811,3,-0.24288262451796,-0.555432333389043,0.0696670843531235,0
"北京市",110000,0.593655811,4,-0.137695944209078,-0.461406108540983,0.186014220122826,0
"北京市",110000,0.593655811,5,0.13109790800415,-0.158230607247062,0.420426423255363,0
"北京市",110000,0.593655811,6,-0.662330695192593,-0.86707742451701,-0.457583965868176,1
"天津市",120000,0.69770718,1,-0.128672202880772,-0.341798035756762,0.0844536299952172,0
"天津市",120000,0.69770718,2,-0.661944474354603,-0.87560213003758,-0.448286818671626,1
"天津市",120000,0.69770718,3,-0.398297653221383,-0.629400284449114,-0.167195021993652,1
"天津市",120000,0.69770718,4,-0.291833167902088,-0.531451742401278,-0.0522145934028982,1
"天津市",120000,0.69770718,5,-0.366681781184633,-0.576023462413976,-0.157340099955289,1
"天津市",120000,0.69770718,6,-0.864599118423121,-1.00564915815812,-0.723549078688124,1
"河北省",130000,0.640250434,1,-0.0126777424874689,-0.247185667780224,0.221830182805286,0
"河北省",130000,0.640250434,2,-0.60419230754708,-0.840120708094011,-0.36826390700015,1
"河北省",130000,0.640250434,3,-0.312478101642054,-0.566580603586254,-0.0583755996978546,1
"河北省",130000,0.640250434,4,-0.20671921509216,-0.470136376282002,0.0566979460976827,0
"河北省",130000,0.640250434,5,-0.0918098459035233,-0.323839531509063,0.140219839702016,0
"河北省",130000,0.640250434,6,-0.752907311490942,-0.912502129745064,-0.59331249323682,1
"山西省",140000,0.544707664,1,0.18020530123087,-0.183945169274058,0.544355771735799,0
"山西省",140000,0.544707664,2,-0.508158292841605,-0.879549859806206,-0.136766725877003,1
"山西省",140000,0.544707664,3,-0.169771835644203,-0.564356242934018,0.224812571645613,0
"山西省",140000,0.544707664,4,-0.0651862640769762,-0.473546454212128,0.343173926058176,0
