"省份","iso","tele_e","lag","estimate_e","lower_ci_e","upper_ci_e","sig"
"湖北省",420000,0.720866868,2,NA,NA,NA,NA
"湖北省",420000,0.720866868,3,NA,NA,NA,NA
"湖北省",420000,0.720866868,4,NA,NA,NA,NA
"四川省",510000,0.825915231,1,0.35757587384028,0.0163740075927928,0.698777740087766,1
"四川省",510000,0.825915231,2,0.578429043121159,0.166914896100819,0.989943190141498,1
"四川省",510000,0.825915231,3,0.765781713927398,0.263738831613016,1.26782459624178,1
"四川省",510000,0.825915231,4,1.01218958283142,0.452795241518565,1.57158392414428,1
"重庆市",500000,0.738457741,1,NA,NA,NA,NA
"重庆市",500000,0.738457741,2,NA,NA,NA,NA
"重庆市",500000,0.738457741,3,NA,NA,NA,NA
"重庆市",500000,0.738457741,4,NA,NA,NA,NA
"浙江省",330000,0.831647693,1,NA,NA,NA,NA
"浙江省",330000,0.831647693,2,NA,NA,NA,NA
"浙江省",330000,0.831647693,3,NA,NA,NA,NA
"浙江省",330000,0.831647693,4,NA,NA,NA,NA
"江西省",360000,0.79643261,1,NA,NA,NA,NA
"江西省",360000,0.79643261,2,NA,NA,NA,NA
"江西省",360000,0.79643261,3,NA,NA,NA,NA
"江西省",360000,0.79643261,4,NA,NA,NA,NA
"湖南省",430000,0.743115144,1,NA,NA,NA,NA
"湖南省",430000,0.743115144,2,NA,NA,NA,NA
"湖南省",430000,0.743115144,3,NA,NA,NA,NA
"湖南省",430000,0.743115144,4,NA,NA,NA,NA
"贵州省",520000,0.783541687,1,NA,NA,NA,NA
"贵州省",520000,0.783541687,2,NA,NA,NA,NA
"贵州省",520000,0.783541687,3,NA,NA,NA,NA
"贵州省",520000,0.783541687,4,NA,NA,NA,NA
"福建省",350000,0.810759891,1,NA,NA,NA,NA
"福建省",350000,0.810759891,2,NA,NA,NA,NA
"福建省",350000,0.810759891,3,NA,NA,NA,NA
"福建省",350000,0.810759891,4,NA,NA,NA,NA
"云南省",530000,0.646544986,1,-0.0340874375207649,-0.3341032022703,0.26592832722877,0
"云南省",530000,0.646544986,2,0.47813931781401,0.115945675204924,0.840332960423095,1
"云南省",530000,0.646544986,3,0.653452943138678,0.212190807867039,1.09471507841032,1
"云南省",530000,0.646544986,4,0.965920557362889,0.472756476198394,1.45908463852738,1
"广西壮族自治区",450000,0.649788744,1,NA,NA,NA,NA
"广西壮族自治区",450000,0.649788744,2,NA,NA,NA,NA
"广西壮族自治区",450000,0.649788744,3,NA,NA,NA,NA
"广西壮族自治区",450000,0.649788744,4,NA,NA,NA,NA
"广东省",440000,0.657572742,1,NA,NA,NA,NA
"广东省",440000,0.657572742,2,NA,NA,NA,NA
"广东省",440000,0.657572742,3,NA,NA,NA,NA
"广东省",440000,0.657572742,4,NA,NA,NA,NA
"海南省",460000,0.936057134,1,NA,NA,NA,NA
"海南省",460000,0.936057134,2,NA,NA,NA,NA
"海南省",460000,0.936057134,3,NA,NA,NA,NA
"海南省",460000,0.936057134,4,NA,NA,NA,NA
