"省份","iso","tele_c","lag","estimate_c","lower_ci_c","upper_ci_c","sig"
"黑龙江省",230000,0.719710549,1,0.196621563574225,0.164975600771504,0.228267526376946,1
"黑龙江省",230000,0.719710549,2,0.102605654795408,0.0707864911364534,0.134424818454363,1
"黑龙江省",230000,0.719710549,3,0.238423615567444,0.204108464821435,0.272738766313454,1
"黑龙江省",230000,0.719710549,4,0.225634215382975,0.190072585723648,0.261195845042302,1
"黑龙江省",230000,0.719710549,5,0.262578457525666,0.231338376805299,0.293818538246033,1
"黑龙江省",230000,0.719710549,6,0.259513538262497,0.238260155882507,0.280766920642488,1
"吉林省",220000,0.641250374,1,0.203519292979039,0.171103281226133,0.235935304731946,1
"吉林省",220000,0.641250374,2,0.122234356021151,0.0896747029744955,0.154794009067807,1
"吉林省",220000,0.641250374,3,0.253381765287981,0.218269561778714,0.288493968797247,1
"吉林省",220000,0.641250374,4,0.21492899201484,0.178523728508535,0.251334255521145,1
"吉林省",220000,0.641250374,5,0.271021720317054,0.239027086835142,0.303016353798965,1
"吉林省",220000,0.641250374,6,0.254539959027948,0.232625856284055,0.276454061771841,1
"内蒙古自治区",150000,0.807231788,1,0.188927241916185,0.142808205913335,0.235046277919034,1
"内蒙古自治区",150000,0.807231788,2,0.0807101103202932,0.0336576825193885,0.127762538121198,1
"内蒙古自治区",150000,0.807231788,3,0.221738006636686,0.171689167965055,0.271786845308317,1
"内蒙古自治区",150000,0.807231788,4,0.237575743845674,0.185825917628519,0.28932557006283,1
"内蒙古自治区",150000,0.807231788,5,0.253160114771461,0.206517010297945,0.299803219244977,1
"内蒙古自治区",150000,0.807231788,6,0.265061497043783,0.231835784665057,0.298287209422509,1
"新疆维吾尔自治区",650000,0.725999111,1,0.196068712410926,0.163806923468902,0.228330501352949,1
"新疆维吾尔自治区",650000,0.725999111,2,0.101032419652388,0.0685567742454065,0.133508065059369,1
"新疆维吾尔自治区",650000,0.725999111,3,0.237224723875922,0.202238218063339,0.272211229688506,1
"新疆维吾尔自治区",650000,0.725999111,4,0.226492236167078,0.190241693491887,0.262742778842269,1
"新疆维吾尔自治区",650000,0.725999111,5,0.261901732275615,0.229994334519384,0.293809130031845,1
"新疆维吾尔自治区",650000,0.725999111,6,0.259912169305295,0.23812877571486,0.281695562895731,1
"辽宁省",210000,0.756878475,1,0.193353991253794,0.156921223582941,0.229786758924646,1
"辽宁省",210000,0.756878475,2,0.0933072035157048,0.0564147486886308,0.130199658342779,1
"辽宁省",210000,0.756878475,3,0.231337684368466,0.191812199323223,0.270863169413709,1
"辽宁省",210000,0.756878475,4,0.230705462674487,0.189790296057042,0.271620629291931,1
"辽宁省",210000,0.756878475,5,0.258578739622553,0.222192097807139,0.294965381437967,1
"辽宁省",210000,0.756878475,6,0.261869607758198,0.23656017383956,0.287179041676837,1
"北京市",110000,0.593655811,1,0.207703510216821,0.168102090170891,0.247304930262752,1
"北京市",110000,0.593655811,2,0.134141281504006,0.0940512393733094,0.174231323634703,1
"北京市",110000,0.593655811,3,0.262455497270321,0.219558897288581,0.305352097252061,1
"北京市",110000,0.593655811,4,0.208435118810711,0.164006811537655,0.252863426083768,1
"北京市",110000,0.593655811,5,0.276143470336732,0.236519941552917,0.315766999120548,1
"北京市",110000,0.593655811,6,0.251522946508994,0.22359373648029,0.279452156537699,1
"天津市",120000,0.69770718,1,0.198555962590749,0.168317727661547,0.228794197519951,1
"天津市",120000,0.69770718,2,0.108110327147474,0.0778029129928947,0.138417741302054,1
"天津市",120000,0.69770718,3,0.242618478602841,0.209842520334244,0.275394436871437,1
"天津市",120000,0.69770718,4,0.222632042879581,0.188646764031176,0.256617321727985,1
"天津市",120000,0.69770718,5,0.264946285876327,0.235244643716578,0.294647928036077,1
"天津市",120000,0.69770718,6,0.258118747858977,0.238088544930125,0.278148950787829,1
"河北省",130000,0.640250434,1,0.203607201469443,0.17108208124811,0.236132321690776,1
"河北省",130000,0.640250434,2,0.122484515079599,0.0898103524025248,0.155158677756673,1
"河北省",130000,0.640250434,3,0.253572400246819,0.218342161420776,0.288802639072862,1
"河北省",130000,0.640250434,4,0.214792558708966,0.178265608038196,0.251319509379735,1
"河北省",130000,0.640250434,5,0.271129325942399,0.239018311831069,0.30324034005373,1
"河北省",130000,0.640250434,6,0.254476572974835,0.232469009099598,0.276484136850071,1
"山西省",140000,0.544707664,1,0.212006726120598,0.162162085621716,0.26185136661948,1
"山西省",140000,0.544707664,2,0.146386838603729,0.0956129572404374,0.197160719967021,1
"山西省",140000,0.544707664,3,0.27178728516614,0.217782583060081,0.325791987272198,1
"山西省",140000,0.544707664,4,0.201756560585582,0.145875763461428,0.257637357709737,1
"山西省",140000,0.544707664,5,0.281410882348909,0.231017583470076,0.331804181227742,1
"山西省",140000,0.544707664,6,0.248420130494515,0.212213729677227,0.284626531311803,1
"宁夏回族自治区",640000,0.566392154,1,0.210100360957617,0.165038710585389,0.255162011329844,1
"宁夏回族自治区",640000,0.566392154,2,0.140961941508577,0.0951704128060757,0.186753470211079,1
"宁夏回族自治区",640000,0.566392154,3,0.267653215263371,0.218835945556325,0.316470484970417,1
"宁夏回族自治区",640000,0.566392154,4,0.204715224762333,0.154183438203147,0.255247011321519,1
"宁夏回族自治区",640000,0.566392154,5,0.279077369231366,0.233700976867872,0.32445376159486,1
"宁夏回族自治区",640000,0.566392154,6,0.249794707203983,0.217423619125253,0.282165795282713,1
"甘肃省",620000,0.566206887,1,0.210116648477159,0.165015573480823,0.255217723473496,1
"甘肃省",620000,0.566206887,2,0.141008290507799,0.0951756526969136,0.186840928318684,1
"甘肃省",620000,0.566206887,3,0.267688535749519,0.218828510801874,0.316548560697164,1
"甘肃省",620000,0.566206887,4,0.204689946656367,0.154114078240931,0.255265815071803,1
"甘肃省",620000,0.566206887,5,0.279097306198975,0.233679485214512,0.324515127183439,1
"甘肃省",620000,0.566206887,6,0.249782963155438,0.217380078577308,0.282185847733567,1
"山东省",370000,0.718665491,1,0.196713438557888,0.165161110044631,0.228265767071145,1
"山东省",370000,0.718665491,2,0.102867101207497,0.071147915419658,0.134586286995335,1
"山东省",370000,0.718665491,3,0.23862285211045,0.204409834954435,0.272835869266466,1
"山东省",370000,0.718665491,4,0.225491626109848,0.190034759196722,0.260948493022973,1
"山东省",370000,0.718665491,5,0.262690918392931,0.231552505869185,0.293829330916676,1
"山东省",370000,0.718665491,6,0.259447292185839,0.238274750907481,0.280619833464196,1
"陕西省",610000,0.780959942,1,0.191236898817574,0.150514044893606,0.231959752741542,1
"陕西省",610000,0.780959942,2,0.087282644931422,0.045878534205567,0.128686755657277,1
"陕西省",610000,0.780959942,3,0.226746639435464,0.182558670342702,0.270934608528227,1
"陕西省",610000,0.780959942,4,0.233991173970279,0.188277880325795,0.279704467614763,1
"陕西省",610000,0.780959942,5,0.255987282819364,0.215039784741916,0.296934780896813,1
"陕西省",610000,0.780959942,6,0.263396128495741,0.234545000484396,0.292247256507085,1
"青海省",630000,0.551731684,1,0.211389218075351,0.163128660477153,0.259649775673548,1
"青海省",630000,0.551731684,2,0.144629610940349,0.0955047860206785,0.193754435860019,1
"青海省",630000,0.551731684,3,0.270448181056315,0.218161580821205,0.322734781291426,1
"青海省",630000,0.551731684,4,0.202714928356776,0.148605882235675,0.256823974477878,1
"青海省",630000,0.551731684,5,0.280655012932202,0.231921339563278,0.329388686301127,1
"青海省",630000,0.551731684,6,0.248865382114398,0.213924596323926,0.28380616790487,1
"河南省",410000,0.685587451,1,0.1996214536007,0.169621881425474,0.229621025775925,1
"河南省",410000,0.685587451,2,0.111142369065275,0.0811003078614609,0.141184430269089,1
"河南省",410000,0.685587451,3,0.244929061276845,0.212418621717038,0.277439500836651,1
"河南省",410000,0.685587451,4,0.220978408967774,0.187262245918348,0.2546945720172,1
"河南省",410000,0.685587451,5,0.266250515148151,0.236819010612687,0.295682019683615,1
"河南省",410000,0.685587451,6,0.257350479976796,0.237529562207427,0.277171397746165,1
"江苏省",320000,0.676686823,1,0.200403941321087,0.170327031043282,0.230480851598891,1
"江苏省",320000,0.676686823,2,0.113369075387731,0.0832538998995698,0.143484250875892,1
"江苏省",320000,0.676686823,3,0.246625933941617,0.214036235693674,0.279215632189561,1
"江苏省",320000,0.676686823,4,0.219763994000478,0.185963472748649,0.253564515252307,1
"江苏省",320000,0.676686823,5,0.267208330258969,0.237702093169962,0.296714567347975,1
"江苏省",320000,0.676686823,6,0.256786270445078,0.236897734546189,0.276674806343968,1
"安徽省",340000,0.668888735,1,0.201089500598758,0.170769979656669,0.231409021540846,1
"安徽省",340000,0.668888735,2,0.11531995479227,0.0849551083982228,0.145684801186317,1
"安徽省",340000,0.668888735,3,0.248112611327156,0.215263552183844,0.280961670470469,1
"安徽省",340000,0.668888735,4,0.218700011236173,0.184630345380297,0.252769677092049,1
"安徽省",340000,0.668888735,5,0.26804749874482,0.23828665964642,0.297808337843219,1
"安徽省",340000,0.668888735,6,0.256291950765751,0.236191250003661,0.27639265152784,1
"上海市",310000,0.736387375,1,0.195155441008488,0.161690308746916,0.228620573270059,1
"上海市",310000,0.736387375,2,0.0984335453787814,0.0646792068845309,0.132187883873032,1
"上海市",310000,0.736387375,3,0.235244238766777,0.19894714379798,0.271541333735574,1
"上海市",310000,0.736387375,4,0.227909626410308,0.1903132129739,0.265506039846717,1
"上海市",310000,0.736387375,5,0.260783829557474,0.227577887667262,0.293989771447685,1
"上海市",310000,0.736387375,6,0.260570679869584,0.237759398267766,0.283381961471402,1
"西藏自治区",540000,0.551986038,1,0.211366856857509,0.163163078271249,0.25957063544377,1
"西藏自治区",540000,0.551986038,2,0.14456597816523,0.0955002794035562,0.193631676926904,1
"西藏自治区",540000,0.551986038,3,0.270399689382495,0.21817467073906,0.322624708025929,1
"西藏自治区",540000,0.551986038,4,0.202749632796125,0.148704088841137,0.256795176751114,1
"西藏自治区",540000,0.551986038,5,0.280627641368679,0.231953487963228,0.329301794774131,1
"西藏自治区",540000,0.551986038,6,0.248881505577959,0.21398616238334,0.283776848772578,1
"湖北省",420000,0.749728784,1,0.193982547509831,0.158666565237597,0.229298529782066,1
"湖北省",420000,0.749728784,2,0.0950958708044966,0.0593822770067988,0.130809464602195,1
"湖北省",420000,0.749728784,3,0.232700747201726,0.194389739064449,0.271011755339002,1
"湖北省",420000,0.749728784,4,0.229729948164506,0.190063698380884,0.269396197948127,1
"湖北省",420000,0.749728784,5,0.259348132757226,0.224155416382994,0.294540849131458,1
"湖北省",420000,0.749728784,6,0.261416389871659,0.237041577770377,0.28579120197294,1
"四川省",510000,0.820962494,1,0.187720123852466,0.138562033580918,0.236878214124014,1
"四川省",510000,0.820962494,2,0.0772750437315109,0.027050587008746,0.127499500454276,1
"四川省",510000,0.820962494,3,0.21912029700098,0.165771758816775,0.272468835185186,1
"四川省",510000,0.820962494,4,0.239449181863525,0.184299059970174,0.294599303756876,1
"四川省",510000,0.820962494,5,0.2516825249105,0.201845939712301,0.301519110108698,1
"四川省",510000,0.820962494,6,0.265931884526825,0.230270414868364,0.301593354185286,1
"重庆市",500000,0.876865856,1,0.182805448810059,0.120261457110915,0.245349440509203,1
"重庆市",500000,0.876865856,2,0.0632894721952183,-0.000858797136380998,0.127437741526818,0
"重庆市",500000,0.876865856,3,0.208462522420726,0.140584797555035,0.276340247286416,1
"重庆市",500000,0.876865856,4,0.247076720002965,0.176945692206736,0.317207747799195,1
"重庆市",500000,0.876865856,5,0.245666647730923,0.181839996599379,0.309493298862467,1
"重庆市",500000,0.876865856,6,0.269475590622111,0.22323491910186,0.315716262142362,1
"浙江省",330000,0.73207247,1,0.195534780553645,0.162596451710502,0.228473109396789,1
"浙江省",330000,0.73207247,2,0.0995130227195146,0.0663179055513761,0.132708139887653,1
"浙江省",330000,0.73207247,3,0.236066859861108,0.200343358684474,0.271790361037741,1
"浙江省",330000,0.73207247,4,0.2273208943327,0.190313651101657,0.264328137563743,1
"浙江省",330000,0.73207247,5,0.261248165468461,0.228609929782703,0.29388640115422,1
"浙江省",330000,0.73207247,6,0.260297158660804,0.237934668001209,0.282659649320399,1
"江西省",360000,0.694281998,1,0.198857083236965,0.168726239033135,0.228987927440795,1
"江西省",360000,0.694281998,2,0.108967218865111,0.0787771281988743,0.139157309531347,1
"江西省",360000,0.694281998,3,0.24327147721234,0.210613908733752,0.275929045690928,1
"江西省",360000,0.694281998,4,0.222164705935883,0.188300067223868,0.256029344647897,1
"江西省",360000,0.694281998,5,0.265314876842819,0.235732708407911,0.294897045277726,1
"江西省",360000,0.694281998,6,0.257901626063496,0.237965486899955,0.277837765227037,1
"湖南省",430000,0.709622356,1,0.197508454605217,0.166657889446153,0.22835901976428,1
"湖南省",430000,0.709622356,2,0.105129459085988,0.0741614616613245,0.136097456510651,1
"湖南省",430000,0.709622356,3,0.240346893221409,0.206900073615234,0.273793712827584,1
"湖南省",430000,0.709622356,4,0.224257767274799,0.189586308118636,0.258929226430963,1
"湖南省",430000,0.709622356,5,0.263664068978728,0.233289891564225,0.29403824639323,1
"湖南省",430000,0.709622356,6,0.25887404915584,0.238309665675975,0.279438432635705,1
"贵州省",520000,0.703049282,1,0.198086318289689,0.167618822220486,0.228553814358891,1
"贵州省",520000,0.703049282,2,0.106773871753697,0.0762181110391193,0.137329632468275,1
"贵州省",520000,0.703049282,3,0.241600026100812,0.208572400330911,0.274627651870712,1
"贵州省",520000,0.703049282,4,0.223360927248821,0.189118542506226,0.257603311991416,1
"贵州省",520000,0.703049282,5,0.264371411157473,0.23441688444542,0.294325937869526,1
"贵州省",520000,0.703049282,6,0.258457382938188,0.23822676703667,0.278687998839706,1
"福建省",350000,0.535119346,1,0.212849671258196,0.160796098973504,0.264903243542887,1
"福建省",350000,0.535119346,2,0.148785587131621,0.0957137053706892,0.201857468892553,1
"福建省",350000,0.535119346,3,0.273615263452093,0.217214660692904,0.330015866211283,1
"福建省",350000,0.535119346,4,0.200448316168403,0.142096602815144,0.258800029521661,1
"福建省",350000,0.535119346,5,0.282442701212446,0.229737905507131,0.33514749691776,1
"福建省",350000,0.535119346,6,0.247812328392377,0.20984757946919,0.285777077315564,1
"云南省",530000,0.550313342,1,0.211513909860954,0.162935970589825,0.260091849132083,1
"云南省",530000,0.550313342,2,0.14498444332957,0.095529140550543,0.194439746108596,1
"云南省",530000,0.550313342,3,0.270718582849211,0.218087754104932,0.323349411593491,1
"云南省",530000,0.550313342,4,0.202521407657614,0.148057394349085,0.256985420966143,1
"云南省",530000,0.550313342,5,0.280807643667911,0.231741310769554,0.329873976566268,1
"云南省",530000,0.550313342,6,0.248775473618544,0.21358077715743,0.283970170079658,1
"广西壮族自治区",450000,0.697405773,1,0.198582460414985,0.168354925870848,0.228809994959123,1
"广西壮族自治区",450000,0.697405773,2,0.108185731363057,0.0778899651616839,0.13848149756443,1
"广西壮族自治区",450000,0.697405773,3,0.242675940761609,0.209911757202892,0.275440124320325,1
"广西壮族自治区",450000,0.697405773,4,0.222590918458692,0.188617651233037,0.256564185684346,1
"广西壮族自治区",450000,0.697405773,5,0.264978720911148,0.235288940298019,0.294668501524277,1
"广西壮族自治区",450000,0.697405773,6,0.258099641712497,0.238078805620528,0.278120477804467,1
"广东省",440000,0.693117218,1,0.198959483432429,0.168858028672803,0.229060938192055,1
"广东省",440000,0.693117218,2,0.109258616617075,0.0791008709625049,0.139416362271645,1
"广东省",440000,0.693117218,3,0.243493538323362,0.210868492088506,0.276118584558218,1
"广东省",440000,0.693117218,4,0.222005781614407,0.188174209229517,0.255837353999297,1
"广东省",440000,0.693117218,5,0.265440221243773,0.235890988535112,0.294989453952435,1
"广东省",440000,0.693117218,6,0.257827790826437,0.23791741749193,0.277738164160944,1
"海南省",460000,0.808871887,1,0.188783054637746,0.142307896411293,0.235258212864198,1
"海南省",460000,0.808871887,2,0.0802998000800772,0.0328753796180082,0.127724220542146,1
"海南省",460000,0.808871887,3,0.221425327670593,0.170989792182975,0.271860863158211,1
"海南省",460000,0.808871887,4,0.237799521400859,0.185651263000624,0.289947779801094,1
"海南省",460000,0.808871887,5,0.252983620303269,0.205965841789277,0.300001398817261,1
"海南省",460000,0.808871887,6,0.265165462684046,0.231653426141174,0.298677499226918,1
