"省份","iso","tele_c","lag","estimate_c","lower_ci_c","upper_ci_c","sig"
"黑龙江省",230000,0.719710549,1,0.323395701303248,0.269661469314099,0.377129933292396,1
"黑龙江省",230000,0.719710549,2,0.0815113989414439,0.0274830752525869,0.135539722630301,1
"黑龙江省",230000,0.719710549,3,0.100590650644914,0.0423241892190633,0.158857112070765,1
"黑龙江省",230000,0.719710549,4,0.218571525720185,0.158188567238602,0.278954484201768,1
"黑龙江省",230000,0.719710549,5,0.141484942310383,0.088439890236836,0.194529994383931,1
"黑龙江省",230000,0.719710549,6,0.187207536676804,0.15111970498466,0.223295368368949,1
"吉林省",220000,0.641250374,1,0.296689707112409,0.241647946918472,0.351731467306346,1
"吉林省",220000,0.641250374,2,0.0874096844224178,0.0321240240934251,0.14269534475141,1
"吉林省",220000,0.641250374,3,0.11713750588508,0.0575176643027966,0.176757347467363,1
"吉林省",220000,0.641250374,4,0.206474082613482,0.144658650197387,0.268289515029576,1
"吉林省",220000,0.641250374,5,0.159659401792708,0.105333133742587,0.213985669842829,1
"吉林省",220000,0.641250374,6,0.194064304484255,0.156854582409592,0.231274026558918,1
"内蒙古自治区",150000,0.807231788,1,0.353185868101996,0.274876638101893,0.4314950981021,1
"内蒙古自治区",150000,0.807231788,2,0.0749319431440213,-0.0049621680532861,0.154826054341329,0
"内蒙古自治区",150000,0.807231788,3,0.0821328627012477,-0.00284909612661301,0.167114821529108,0
"内蒙古自治区",150000,0.807231788,4,0.232066056027193,0.144195853288042,0.319936258766343,1
"内蒙古自治区",150000,0.807231788,5,0.121211584367345,0.0420124962530646,0.200410672481626,1
"内蒙古自治区",150000,0.807231788,6,0.179558907113547,0.123142290937482,0.235975523289612,1
"新疆维吾尔自治区",650000,0.725999111,1,0.325536179580803,0.270756286733094,0.380316072428513,1
"新疆维吾尔自治区",650000,0.725999111,2,0.0810386529408034,0.0258956359571029,0.136181669924504,1
"新疆维吾尔自治区",650000,0.725999111,3,0.0992644246317448,0.0398580153041905,0.158670833959299,1
"新疆维吾尔自治区",650000,0.725999111,4,0.219541132543238,0.157988413102081,0.281093851984395,1
"新疆维吾尔自治区",650000,0.725999111,5,0.140028264253381,0.0858501207760766,0.194206407730685,1
"新疆维吾尔自治区",650000,0.725999111,6,0.186657968574557,0.149670188111178,0.223645749037936,1
"辽宁省",210000,0.756878475,1,0.336046787231128,0.274184653276272,0.397908921185984,1
"辽宁省",210000,0.756878475,2,0.0787172802910112,0.0160746064471072,0.141359954134915,1
"辽宁省",210000,0.756878475,3,0.0927521224858933,0.025638614322316,0.15986563064947,1
"辽宁省",210000,0.756878475,4,0.224302291298762,0.154829130737903,0.293775451859621,1
"辽宁省",210000,0.756878475,5,0.132875390201571,0.0710915770559849,0.194659203347156,1
"辽宁省",210000,0.756878475,6,0.183959368565192,0.140984439909169,0.226934297221216,1
"北京市",110000,0.593655811,1,0.280489639715242,0.21324719539104,0.347732084039444,1
"北京市",110000,0.593655811,2,0.0909876310675303,0.02291551590596,0.159059746229101,1
"北京市",110000,0.593655811,3,0.127174959206844,0.0543373631654841,0.200012555248204,1
"北京市",110000,0.593655811,4,0.199135677899486,0.123697272540231,0.274574083258741,1
"北京市",110000,0.593655811,5,0.170684172726784,0.103404188193808,0.23796415725976,1
"北京市",110000,0.593655811,6,0.198223674092952,0.150800416336137,0.245646931849767,1
"天津市",120000,0.69770718,1,0.315906273135481,0.26456233581377,0.367250210457193,1
"天津市",120000,0.69770718,2,0.0831655139355184,0.0317041116288279,0.134626916242209,1
"天津市",120000,0.69770718,3,0.105231050206079,0.0495781077991588,0.160883992613,1
"天津市",120000,0.69770718,4,0.215178919157259,0.157472573825305,0.272885264489213,1
"天津市",120000,0.69770718,5,0.146581787153836,0.0961489739630987,0.197014600344573,1
"天津市",120000,0.69770718,6,0.189130448424257,0.155119551752276,0.223141345096238,1
"河北省",130000,0.640250434,1,0.296349351105923,0.241122326845572,0.351576375366274,1
"河北省",130000,0.640250434,2,0.0874848554449631,0.0320047599810927,0.142964950908834,1
"河北省",130000,0.640250434,3,0.117348388188476,0.057528124924154,0.177168651452797,1
"河北省",130000,0.640250434,4,0.206319906086854,0.144297851222069,0.268341960951638,1
"河北省",130000,0.640250434,5,0.159891027187563,0.105367147082494,0.214414907292632,1
"河北省",130000,0.640250434,6,0.194151690937336,0.156783273671602,0.231520108203069,1
"山西省",140000,0.544707664,1,0.263828844229707,0.179193609944709,0.348464078514705,1
"山西省",140000,0.544707664,2,0.094667334111408,0.00845426683414993,0.180880401388666,1
"山西省",140000,0.544707664,3,0.13749787656821,0.0457989382372128,0.229196814899208,1
"山西省",140000,0.544707664,4,0.191588569783668,0.0967040584440526,0.286473081123283,1
"山西省",140000,0.544707664,5,0.182022486901923,0.0964556413129856,0.26758933249086,1
"山西省",140000,0.544707664,6,0.202501335703877,0.141023568282595,0.263979103125159,1
"宁夏回族自治区",640000,0.566392154,1,0.271209733502147,0.194695923825705,0.34772354317859,1
"宁夏回族自治区",640000,0.566392154,2,0.0930371910161457,0.0152840620695876,0.170790319962704,1
"宁夏回族自治区",640000,0.566392154,3,0.132924726980068,0.0500339484037361,0.2158155055564,1
"宁夏回族自治区",640000,0.566392154,4,0.194932009739962,0.109130014751714,0.280734004728211,1
"宁夏回族自治区",640000,0.566392154,5,0.176999506964651,0.0999512714822735,0.254047742447028,1
"宁夏回族自治区",640000,0.566392154,6,0.200606291333239,0.145640810668072,0.255571771998407,1
"甘肃省",620000,0.566206887,1,0.271146672982262,0.194565921057573,0.347727424906952,1
"甘肃省",620000,0.566206887,2,0.0930511185616323,0.01522818714515,0.170874049978115,1
"甘肃省",620000,0.566206887,3,0.132963798856084,0.0500004227092034,0.215927175002964,1
"甘肃省",620000,0.566206887,4,0.194903444203471,0.109026599076991,0.280780289329952,1
"甘肃省",620000,0.566206887,5,0.177042422081586,0.0999238416031016,0.254161002560071,1
"甘肃省",620000,0.566206887,6,0.20062248213069,0.145603011625307,0.255641952636073,1
"山东省",370000,0.718665491,1,0.323039988193035,0.269464745414091,0.376615230971979,1
"山东省",370000,0.718665491,2,0.0815899617336907,0.027731398533836,0.135448524933545,1
"山东省",370000,0.718665491,3,0.100811048106984,0.0427180075390442,0.158904088674924,1
"山东省",370000,0.718665491,4,0.218410392639635,0.158205319272287,0.278615466006984,1
"山东省",370000,0.718665491,5,0.141727018806869,0.0888545973622977,0.194599440251441,1
"山东省",370000,0.718665491,6,0.187298866068452,0.151348301001328,0.223249431135576,1
"陕西省",610000,0.780959942,1,0.344243550975395,0.275096933643767,0.413390168307024,1
"陕西省",610000,0.780959942,2,0.0769069431719996,0.00660356498386046,0.147210321360139,1
"陕西省",610000,0.780959942,3,0.0876734625361821,0.0126431467527215,0.162703778319643,1
"陕西省",610000,0.780959942,4,0.228015311018109,0.15039502368498,0.305635598351239,1
"陕西省",610000,0.780959942,5,0.127297176206172,0.0577691174523515,0.196825234959992,1
"陕西省",610000,0.780959942,6,0.181854848307855,0.13286619167021,0.230843504945499,1
"青海省",630000,0.551731684,1,0.266219655075035,0.184274162878342,0.348165147271728,1
"青海省",630000,0.551731684,2,0.0941392996635614,0.0107262982922496,0.177552301034873,1
"青海省",630000,0.551731684,3,0.136016546171687,0.0472349115451159,0.224798180798259,1
"青海省",630000,0.551731684,4,0.192671573770472,0.100795461322639,0.284547686218305,1
"青海省",630000,0.551731684,5,0.180395447873613,0.097646614260499,0.263144281486727,1
"青海省",630000,0.551731684,6,0.201887494679244,0.142558717063829,0.261216272294658,1
"河南省",410000,0.685587451,1,0.311781003057145,0.260842310469787,0.362719695644503,1
"河南省",410000,0.685587451,2,0.0840766210238474,0.0330657828887816,0.135087459158913,1
"河南省",410000,0.685587451,3,0.107787039933518,0.0525849431521366,0.162989136714899,1
"河南省",410000,0.685587451,4,0.213310229314977,0.156060837398041,0.270559621231913,1
"河南省",410000,0.685587451,5,0.149389192613322,0.0994150678771873,0.199363317349458,1
"河南省",410000,0.685587451,6,0.190189612103693,0.156534077579537,0.223845146627848,1
"江苏省",320000,0.676686823,1,0.308751439082009,0.257681427894188,0.359821450269831,1
"江苏省",320000,0.676686823,2,0.0847457304784714,0.0336107457045016,0.135880715252441,1
"江苏省",320000,0.676686823,3,0.109664137493682,0.0543274609947546,0.16500081399261,1
"江苏省",320000,0.676686823,4,0.211937879064115,0.154545248553164,0.269330509575066,1
"江苏省",320000,0.676686823,5,0.151450927792389,0.101349908627596,0.201551946957182,1
"江苏省",320000,0.676686823,6,0.190967453085267,0.15719710428667,0.224737801883865,1
"安徽省",340000,0.668888735,1,0.306097153734983,0.254615194337561,0.357579113132405,1
"安徽省",340000,0.668888735,2,0.0853319559008562,0.0337730347637724,0.13689087703794,1
"安徽省",340000,0.668888735,3,0.111308714927853,0.0555316486513235,0.167085781204382,1
"安徽省",340000,0.668888735,4,0.210735524800681,0.152885891964263,0.268585157637098,1
"安徽省",340000,0.668888735,5,0.153257271385118,0.102723942938952,0.203790599831284,1
"安徽省",340000,0.668888735,6,0.191648941225691,0.157518340598125,0.225779541853257,1
"上海市",310000,0.736387375,1,0.329072099785377,0.2722489532848,0.385895246285954,1
"上海市",310000,0.736387375,2,0.0802577096568543,0.0229434965739027,0.137571922739806,1
"上海市",310000,0.736387375,3,0.0970735921411899,0.0354418278070112,0.158705356475369,1
"上海市",310000,0.736387375,4,0.221142855107806,0.157304873177984,0.284980837037628,1
"上海市",310000,0.736387375,5,0.137621934122716,0.0812388878532759,0.194004980392157,1
"上海市",310000,0.736387375,6,0.185750120559045,0.147017006158225,0.224483234959865,1
"西藏自治区",540000,0.551986038,1,0.266306231181275,0.184457148647279,0.348155313715271,1
"西藏自治区",540000,0.551986038,2,0.094120178466021,0.0108075721659608,0.177432784766081,1
"西藏自治区",540000,0.551986038,3,0.135962904195771,0.0472858339192866,0.224639974472255,1
"西藏自治区",540000,0.551986038,4,0.192710791539792,0.100942504540247,0.284479078539337,1
"西藏自治区",540000,0.551986038,5,0.180336529492827,0.0976887596250378,0.262984299360617,1
"西藏自治区",540000,0.551986038,6,0.201865266251651,0.14261364928396,0.261116883219342,1
"湖北省",420000,0.749728784,1,0.333613200939582,0.273647346964119,0.393579054915045,1
"湖北省",420000,0.749728784,2,0.0792547621232752,0.0186137714776477,0.139895752768903,1
"湖北省",420000,0.749728784,3,0.0942599562625694,0.029208606369384,0.159311306155755,1
"湖北省",420000,0.749728784,4,0.223199910631079,0.15584738666776,0.290552434594398,1
"湖北省",420000,0.749728784,5,0.134531539571498,0.0747749887036998,0.194288090439296,1
"湖北省",420000,0.749728784,6,0.184584192191727,0.143196233281862,0.225972151101592,1
