"","1","10","11","110000","12","120000","130000","140000","150000","2","210000","220000","230000","3","310000","320000","330000","340000","350000","360000","370000","4","410000","420000","430000","440000","450000","460000","5","500000","510000","520000","530000","540000","6","610000","620000","630000","640000","650000","7","8","9"
"1",-18.0498545041111,-18.0433598913541,-17.6901017476832,NA,-17.4651580764832,15.8954670838831,1.80522541331794,7.362868574081,NA,-19.0147575438289,6.46591323820417,9.15071671904458,6.87544911997431,-18.2100190309896,NA,0.712476650551475,4.36015929609197,1.59598925337569,NA,0.68228338233239,NA,-18.6448174350773,-1.41804467124269,NA,0.826392354590318,-1.33360147735645,NA,NA,-17.5093929557574,7.35953114403416,0,6.14187170431074,4.9684397113968,20.1024611084181,-17.4796921799363,NA,NA,21.3594742043429,NA,NA,-18.0478864721394,-18.6713133709329,-18.4456375595153
"2",-13.4232903681556,-13.4903412448317,-13.0007049171102,9.18998463204164,-12.7984042458332,11.3734192025436,-1.71884686797555,3.47952572784827,6.30721462757839,-14.5460952128539,2.67304991875379,NA,NA,-13.6621971200989,7.61042121457744,-2.74141173303561,0.679143834402661,NA,NA,-3.06667957518771,-3.72056016262872,-14.0168982795186,NA,-1.91460884524455,NA,-4.66948813228429,0,2.7095681276528,-12.8685201205815,NA,NA,NA,1.2261744398493,14.9562844582013,-12.8183980939265,2.83137304643551,NA,16.4263388762592,16.3994971116889,7.43267451096086,-13.4269071647159,-14.0659484220451,-13.8752821992462
"3",-7.94204605828845,-7.82939810999536,-7.46056435903314,NA,-7.29045661856928,6.20521822580348,NA,0.39817855506013,2.56772967782674,-8.96074757887944,NA,1.58263367815837,0.0842550000866056,-8.13571954407013,3.42804314139145,NA,-1.78067054911563,-4.01013114544941,-0.907091480092426,-5.74523541101482,-4.89714759006916,-8.51896025995666,NA,NA,NA,NA,-2.58012350430087,NA,-7.38071133921849,0,-4.82830493642453,-0.782466489464835,NA,7.66882959876826,-7.26757396271818,NA,NA,9.76819023048309,NA,3.3281376699669,-7.90659459077184,-8.53304887549022,-8.276767704942
"4",-4.45300784953425,-4.57512276745181,-4.12888063307822,2.7736574544842,-3.92791650483553,3.29703840782066,-2.04085213028417,0.151256829842793,NA,-5.35939945608566,NA,0.746335538329672,0,-4.65703222998071,1.79607128433804,NA,NA,-2.94128837158716,-1.21972771256413,-5.48156475426048,-2.7761743156999,-5.15770877204621,NA,-2.97661879088077,-3.31729363414392,-3.68664717107758,-2.21785061187003,NA,-4.08930287358711,-0.651520732822648,-3.01355166760318,NA,-0.998294535748071,NA,-4.03375662719955,NA,0.512790321585263,NA,NA,1.80375894041878,-4.63673199992839,-5.23697803470824,-5.02346860554078
"5",-10.8279292995754,-10.9823217225149,-10.4723283588703,NA,-10.3692833866718,8.95697323836437,-2.56574918631452,2.02988793675247,NA,-11.6652860370582,1.38330254878868,NA,1.62057314224817,-10.9727686902766,5.66724770938695,NA,-0.473566442246614,NA,NA,-4.32200007148113,-4.30562948312097,-11.4191289155566,-5.32986925727201,-2.90004586709822,NA,NA,NA,-0.0132825181840452,-10.3958573792397,1.79127437527522,-4.07828917750411,0.846078714763819,0,NA,-10.3407083111483,1.432440258599,NA,NA,NA,5.5300010357753,-10.9014986492473,-11.4612562487539,-11.4069870712922
"6",-2.07474357622566,-2.12114771052817,-1.61073025826718,0,-1.50332610804573,NA,-5.63795984771675,-3.03780717047831,-1.54919218626839,-3.18967473002089,NA,NA,-3.24101307075142,-2.35918504394269,-1.0776168921005,NA,NA,-6.46273579944731,NA,NA,-6.55458360469772,-2.72638342397239,NA,-6.49058530937677,NA,-7.47083356723521,-5.56768884609948,-9.342725414536,-1.56204958281843,-3.77255906407908,NA,-4.21607014253798,-4.33712106712862,0.209113389689638,-1.49016116348575,-3.51832832982364,NA,NA,3.23934392992354,-1.09692034178625,-2.07318714073502,-2.76540683011785,-2.47911320643891
"7",1.61265512625083,1.59049393744055,2.09355957337637,-4.20812254668938,2.20550569480489,-3.1310614893915,-11.1256426858648,NA,-6.0919564353082,0.651166623183463,NA,NA,NA,1.43797109362412,-5.39305474604898,-11.8876250105818,-9.76380856461985,-11.796529448562,NA,-13.8339949408453,NA,0.961882115209734,-13.3323785600245,NA,NA,-13.2144247957952,-10.6493898909699,-12.841584675781,2.09084409421452,NA,NA,NA,-9.41384249519038,NA,2.1932014389396,-8.40449217007484,-7.05516091809573,NA,0,NA,1.64464559679193,0.940402706218799,1.10341505579107
"8",-23.0122936240524,-23.1219355151216,-22.7480698999975,NA,-22.5226305719949,20.6783519758763,NA,NA,13.9747020283382,-24.0605277841559,NA,NA,9.72231369875933,-23.2922465069453,15.762298205656,2.39599415943899,6.83803167115744,NA,9.18485064436497,NA,0.970285466986757,-23.7458098388137,-0.0371501864532071,3.8059217685002,NA,0,NA,NA,-22.6422707516579,10.6253139921842,NA,NA,7.52587065799905,26.6966654031511,-22.5965403444071,9.60235490522106,NA,27.4281248007969,27.1934235255215,NA,-23.1255440314183,-23.7333086461889,-23.4973403190962
"9",4.50801386964206,4.72760164435953,5.08934424349619,-10.7389747767476,5.35632825573422,-7.25705287649337,-26.2499702686709,-18.8063380488025,NA,3.18313204608949,-20.2072086172337,-16.3491129235733,-19.4900491464545,4.27133027299737,-12.8326835861917,NA,NA,-26.0864951574773,-19.9896612363533,-26.0962211467172,-29.2439049609021,4.08412201242198,-30.2926886289835,-25.9454771825051,NA,-30.2394835328689,NA,-14.8130284252314,5.36402840136896,NA,NA,-20.0859047286816,-21.8990814073677,0,5.49214866345096,-19.6464221627444,NA,0.316367209254555,NA,NA,4.79559819935829,4.11704980526376,4.46047528023459
