"","boot","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6"
"45",45,-0.246488956002271,0.46438705810304,0.0711426150330855,-0.321560620156097,-0.747843710217175,0.445433596402846
"46",46,-0.146681186991302,0.071081326109217,0.369116755988541,-0.291613708972376,-0.488681864649545,0.634285187981248
"47",47,-0.479066572167423,0.35560695215073,0.209953771073824,0.135742349241203,-1.1259784215701,0.993632785461177
"48",48,-0.354899632675229,0.524508080645451,-0.107395906282881,-0.268692174906247,-0.410250215833183,0.284401785495328
"49",49,-0.501075486145209,0.575178689181293,0.0336280895099123,-0.0064491367579809,-0.718704640024016,0.810876853221788
"50",50,-0.327878681160512,0.216799925801519,0.264178599308042,-0.380952868238842,-0.134928190727014,0.493121713031208
"51",51,0.00291287994175786,0.175444660137205,0.0186363656005801,0.0859793443493906,-0.247420367679011,0.578133429370816
"52",52,-0.119143985835553,0.488349501032583,-0.426321490902015,-0.104444844472161,-0.12844608074719,0.046932785384965
"53",53,-0.666570317779629,0.437206654232493,-0.437639928422742,0.706891417056989,-1.72389901473781,0.929597613368131
"54",54,-0.93121764407637,0.68575653760757,0.063645968809275,0.248494453720242,-1.52213336741621,1.29960145977039
"55",55,-0.933319808140014,0.833925824309374,0.109481008096214,-0.0161585778110329,-1.02291252895049,1.17583594187274
"56",56,-0.677471458316236,0.80134072967135,-0.207771164820704,0.0957264295587528,-1.22596282190787,0.84298239470419
"57",57,-0.302973926177465,0.398114636000254,-0.453456631842619,0.571230069336534,-0.97332059131429,0.634521859197919
"58",58,-0.980522847864547,1.16996567199597,-0.0744734140831741,-0.0324282984708908,-2.21133113575535,1.07840952098258
"59",59,-0.521273349424551,0.398011472661082,0.286502839393608,0.386464245611278,-1.32196987933108,1.35548224401398
"60",60,0.042641347546014,0.0625203452715714,-0.201997269041653,0.253606331516031,-0.934976904223042,0.50173056955988
"61",61,-0.159439091438508,0.380452427944589,-0.243929311247047,0.024263235849988,-0.26202119478176,0.217089263797271
"62",62,0.21232687626559,0.157771661821142,-0.473040838603066,0.173362556892896,0.180901517006115,-0.0318538546828133
"63",63,-0.123761457956349,0.25637775238726,-0.617527360700828,0.678440999792629,-0.933779637632357,0.566670929571892
"64",64,-0.483991874745091,0.803053297209946,-0.386840343360441,0.350715204063534,-0.683645797358383,0.713550545953955
"65",65,-0.421848736585832,0.5147540378868,-0.441570147982681,0.0818385605736223,-0.585497232197317,0.205917938523274
"66",66,-0.265877598603858,0.388830485959861,-0.150500575146922,0.018238561564273,-0.324643682299829,0.386638209833486
"67",67,-0.23788309053077,0.276400368042395,0.132485397071365,0.121852753813688,-0.73396990649708,0.824091222372301
"68",68,-0.274788361132142,0.556381884671407,-0.216970237920233,-0.282981422923342,-0.245132172814353,0.140870625835012
"69",69,-0.443259524997107,0.590031623715584,-0.0449836220425652,-0.09071585113439,-0.748451143695545,0.637578118046178
"70",70,-0.485120358312674,0.755603336610543,0.176331494440342,0.200876052000808,-1.83426574752807,1.35028154576285
"71",71,-0.182883120447377,0.303666165712522,-0.232396657208727,0.160463031546647,-0.479774840064763,0.41532712820706
"72",72,-0.658599974916417,0.627370198442311,-0.335458823686241,0.536167334883585,-1.59315163676682,0.998533008297451
"73",73,-0.262726501153047,0.201425231938171,-0.293227670837122,0.460411342187324,-1.10523405027352,0.755307602919987
"74",74,-0.466492635909972,0.675433034269227,-0.240894630258099,0.331488786805229,-0.750291462985673,0.78365242164044
"75",75,-0.486086813643177,0.324422483476735,-0.576138339730187,1.03449746609642,-1.70957591042679,0.928925139794495
