"","boot","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6"
"49",49,0.711844756286329,-0.454166528011117,0.085207840171283,-0.591476711294697,1.25136170383779,-0.804412729461593
"50",50,0.371367781077427,0.189084794969353,-0.299533661548241,-0.0790449841415438,0.465984371489671,-0.369618433432727
"51",51,0.0594525880018038,0.0623785536259889,0.166643276703795,-0.706510882481289,0.480401306479703,-0.440500612942608
"52",52,0.210478793650206,-0.392623501673088,0.712717662593052,-0.429603691383766,0.393406489350545,0.279497919517552
"53",53,0.830764533957614,-0.108086372315774,0.63960410569165,-1.53940080450181,2.55811146796229,-0.908415512696799
"54",54,1.09676338047957,-0.35317362046923,-0.142230585944767,-0.936686022837463,2.38098573919815,-1.45922592333499
"55",55,1.21277914908355,-0.780484168306433,-0.10575738917664,-0.56347073701985,1.68182791689052,-1.37914707940959
"56",56,1.09837730804193,-0.899236502847096,0.398066927828919,-0.60819123360463,1.91846866040641,-0.768790742114796
"57",57,0.485089768362951,-0.240719847549269,0.755423589616353,-1.32200130267251,1.4760078783727,-0.512320523542315
"58",58,1.36907773730293,-1.29791312772878,0.0515470485789169,-0.494964907551142,3.59664128029351,-1.2647893353868
"59",59,0.545950593500312,0.0379551352807582,-0.416059424653372,-1.13089397809492,2.04597663263754,-1.53485698311952
"60",60,-0.228018877536258,0.513468431057784,0.310389472218645,-0.985324818001239,1.57026601965923,-0.357697339060987
"61",61,0.195890159640854,-0.120930914443018,0.438566465444416,-0.676223327123282,0.634377055779051,-0.0291410724993356
"62",62,-0.210776741483648,-0.00166247036436073,0.906114534052597,-0.911471215367314,-0.011304000757472,0.310865860170383
"63",63,0.040203806129301,0.167906872655688,0.938552299653258,-1.55281036102603,1.48616252627296,-0.409555032697309
"64",64,0.619742597280857,-0.700559405115974,0.605755936214326,-1.01534681623471,1.06873145094348,-0.565548412189242
"65",65,0.631565775680779,-0.418389139237982,0.694557907674253,-0.665457040649634,1.04156267696047,-0.000903748273275205
"66",66,0.277916057670818,-0.0725540990156851,0.273025981454194,-0.638587120036927,0.662658474460659,-0.189731775287297
"67",67,0.195136336256252,0.142251194395922,-0.206134755823248,-0.749251026523291,1.28693953422983,-0.808085435585336
"68",68,0.434119269108262,-0.428463797097276,0.396439435284723,-0.161579844687363,0.568084833193386,0.182953406005989
"69",69,0.608285067037915,-0.515984998577737,0.107278070829094,-0.518451918820623,1.47145526229738,-0.737779936826093
"70",70,0.475857444428217,-0.588144494973573,-0.229740655667909,-0.995572335468218,3.03593623021097,-1.68564024995132
"71",71,0.183365678871867,0.0110107010071446,0.401190989524647,-0.806223083187931,0.849741745597917,-0.242450124761196
"72",72,0.859981436992408,-0.422854049233313,0.555513774326891,-1.36267920007406,2.44041310795227,-0.997940077588914
"73",73,0.272757973256013,0.227717818214398,0.490965452917102,-1.2860313278608,1.78933491048022,-0.71928023809865
"74",74,0.620882104036943,-0.531096941586777,0.412028263438938,-1.02612618172587,1.25037077237275,-0.68867368797892
"75",75,0.543179652962754,0.048694954162595,0.843828514133307,-2.04349199427745,2.57654268019202,-0.935029265314221
"76",76,1.20260517504756,-0.844407979422563,-0.425826108136253,0.0493222682953416,2.61137398319862,-0.904250082334704
"77",77,-0.190379737254916,0.364363472420075,0.385992481949306,-1.64987239106101,2.13707700258532,-0.931525157295608
"78",78,-0.0212397979318984,0.00840972708639957,0.58271865037934,-0.706298272847595,-0.139448728488963,0.161174074601063
"79",79,0.554374513339657,-0.0190870353505968,-0.128238736288097,-1.16436425169172,1.71701676081064,-1.17266326278121
"80",80,0.323351655219924,-0.0319415725971339,0.200744337549705,-1.07564431687081,1.5283032463448,-0.765649912152988
"81",81,1.10708592053871,-0.87677092557945,0.472697961725903,-0.569647162111633,2.14429993341445,-0.333246483492291
"82",82,-0.0692723586281429,-0.225329809697529,0.462192725517,-0.333407170355278,0.59142781246841,0.0814176389257034
"83",83,0.890500765325345,-0.741615139517359,-0.18077795200608,-0.278389452789123,2.05250198331551,-1.04538349572046
"84",84,0.553691794275991,0.654702529120474,-0.197488400442176,-1.38355373656919,3.1466814104108,-1.68527200483403
"85",85,0.486285550062521,-0.248205666787517,0.38195530094,-0.823960458943759,1.57980771314566,-0.578509824793898
"86",86,0.483395826101679,-0.065573114318937,0.182861463008439,-1.40457659881976,2.03074012186606,-1.22183653801187
"87",87,0.919884460907859,-0.731403102795005,0.162324619822217,-0.243993541567139,0.777867542115124,-0.471916036598808
"88",88,1.08342637445671,-0.720466554556195,0.512031253642903,-0.549185201497179,1.34991941064389,-0.35978383914537
"89",89,1.19866819931165,-1.24368701403953,0.359411910756087,-0.217600546364802,1.22851506122398,-0.390191143413973
"90",90,0.613073152501871,-0.303397294135896,-0.692235802743077,-0.346828528207928,1.80601551152812,-1.23659217882507
"91",91,1.79784189210119,-1.03174725088166,0.352432520570892,-1.67709495635746,3.6031785754642,-1.50143629675014
"92",92,0.502770310776794,-0.665700178771677,0.316149595375377,0.358611960821279,-1.45142630390991,0.891380679878725
"93",93,0.513972232460454,-0.0848722418524988,0.144710858574162,-1.61702028873167,3.34606295552027,-1.58030393810096
"94",94,1.57988224708405,-1.41347479403279,0.592327835954235,-1.02284092206315,3.23324300122941,-0.870134274073864
"95",95,0.500045147141935,-0.176757671541537,0.235912124585989,-0.163380369096889,0.126684463612742,0.00196991459522484
"96",96,1.17548314746224,-1.0553056757058,0.461891160639639,-0.29168420769642,1.15686027864793,-0.252328210726026
"97",97,0.976467698256139,-0.742763388967253,0.944193937323739,-0.98540616387604,1.15366081431335,0.0035635820177318
"98",98,2.13344841381953,-1.77810901571011,-0.254923503517082,-0.251856371088754,2.97621802289024,-1.54947142563598
"99",99,0.601994019770192,-0.389957735477455,0.652894332786286,-0.621965845091989,1.82059701271515,-0.207636360513776
"100",100,0.781563964991164,-0.472134866277704,0.4453591119582,-1.0336174656215,1.96165623118926,-0.847052368692908
"101",101,0.194071228075515,-0.221080038815426,0.255636301893851,-0.324995979530175,0.0666763629070274,-0.0396973136256027
"102",102,0.256942181474969,0.128567520149935,-0.0962974612202758,-0.753311512059716,1.25352879845649,-0.278254594454121
"103",103,1.67412788413396,-0.722437734131247,0.0700130181474732,-1.19199850302705,2.96171928606242,-1.5408784465212
"104",104,1.20031146579393,-0.889212046138638,0.411504348915803,-0.980943970419832,2.30936679180267,-1.05770004256091
"105",105,0.748287420064155,0.104978702507416,0.224573467543624,-1.1759676206367,2.33104943530783,-1.02138989133278
"106",106,1.2036608617443,-0.936593995416531,0.653118891357247,-1.29170983109848,2.68030496486469,-0.971618548033324
"107",107,0.457218260332644,0.119250529135044,-0.248335740396309,-1.3312524198717,2.32640724759336,-1.8207691191587
"108",108,0.704999617786503,-0.271186676077333,0.865713679267882,-1.6495437652267,1.56756927707855,-0.715093823174285
"109",109,0.270849413626524,-0.547259642794831,-0.0593033148440685,-0.393006750744311,1.30557382434485,-0.84543457784763
"110",110,0.916338543921233,-0.339702878492965,0.436444463408199,-1.55568450437452,2.37431275356543,-1.33839579828693
"111",111,1.01669948799461,-0.585747674914399,0.391375818201142,-0.732225920955935,1.71942398993439,-0.411524014852798
"112",112,0.216878248378439,-0.358546236662212,0.334546803556211,-0.0716834677891982,-0.479841462081773,0.293242790820353
"113",113,1.47886481954371,-0.877943018690563,0.0542352777447466,-1.32202144951058,3.40247413689387,-1.61539534698438
"114",114,0.349551716987453,0.296919482886065,-0.631684437509442,0.313991034947973,0.606822571483774,-0.415418403567791
"115",115,0.942023467268169,-0.434384311815656,-0.0155077856513704,-0.848225430060169,2.29770888593917,-1.24193401997182
"116",116,1.21810574609059,-1.68068278632741,0.73853616854522,-0.171244690077505,0.965397786628276,0.0363843278743496
"117",117,0.675006738811359,-0.120625351149718,0.364625186296822,-1.31162258963564,1.71858369851737,-0.972951759347641
"118",118,0.607554749466807,-0.689354401607207,0.426848613341976,-0.443093858074497,0.125751628358266,-0.101971063339562
"119",119,0.700173235131594,-0.160155275690741,-0.0556766906473963,-1.09255020950408,2.37325005827007,-1.38565501315562
"120",120,0.424509708320432,-0.641631749190304,0.778331977726382,-1.02878124587084,1.70506624890045,-0.451587045247103
"121",121,0.471166581671999,-0.0302088643773874,0.227646430958229,-0.794508602668902,1.19719123607217,-0.416984525322246
"122",122,0.426146272871497,-0.332921912397282,0.791989374980126,-1.2284171917867,1.56977376636432,-0.435638857343708
"123",123,0.503089595956611,-0.335565669506122,0.612764025735246,-1.28310417604337,2.03633009392787,-0.721692582566379
"124",124,0.999250846372571,-0.552911019580248,-0.25275307415065,-0.454988821252718,2.14327984497057,-1.27212001011923
"125",125,0.0270854673944097,0.0542974256840427,0.0425598765717374,-0.314027723254905,0.258120895225218,-0.0897731246350869
"126",126,0.122366135807059,0.330704048097197,-0.298868752392167,-0.604738004674081,1.09115022876634,-0.911724416624351
"127",127,1.34307475524734,-0.883297547669583,0.476603864469527,-0.809802849404925,1.74154391612115,-0.517616323763277
"128",128,0.180043298612122,-0.169509815902381,0.912989861100826,-1.08178203088233,0.69201243253218,0.000946547758553163
"129",129,0.0303751580160091,-0.0300301989948856,0.289985352624261,-0.214852133815819,-0.0225983557200829,0.259771739569402
"130",130,1.16871150733851,-0.720175416655529,0.275528099028771,-1.29621419374881,2.9501882501276,-1.16233990731286
"131",131,1.103426992847,-1.10163303894154,0.110963484861101,-0.464591622050581,1.92895780940308,-1.19532004322274
"132",132,0.287133025245116,-0.0322405689286227,0.509749184153066,-1.28789103613472,1.48522327555964,-0.686277660318574
"133",133,1.1782384900167,-0.811180623962985,0.240809777106775,-0.290872994173697,1.51205609543897,-0.336844988156365
"134",134,0.615950104803946,-0.885982814954625,0.477744859504618,-0.409043437528427,0.0463868815023908,0.0377300504265445
"135",135,0.318680036977076,-0.126031245108712,0.386998904543059,-0.692115412021939,0.670569804629358,-0.118991322994643
"136",136,1.2004850501317,-0.729020971695736,0.645903834480104,-1.10056859776891,1.86301676930916,-0.66746254588022
"137",137,0.868910666883482,-0.937363878225768,0.458161190960303,0.0130344591470071,0.311127934449616,0.271694149145311
"138",138,0.904634775712864,-0.770000501237682,-0.0244243223121685,-0.224691433308251,1.08853151978292,-0.754647487158268
"139",139,0.80061311314395,-0.450419026345487,-0.185938710524395,-0.410607761644426,2.02428316812611,-1.01048798964905
"140",140,1.0330186818931,-0.889808492916127,0.179465429985094,-0.675606864201276,2.1690724075483,-0.995804772509478
"141",141,0.789496161787715,-0.363628435648988,0.403030075220939,-0.843594702953054,1.94330416529358,-0.735495901867596
"142",142,0.283215098740817,-0.437804620369335,0.71973701215188,-0.531203851993245,-0.597809890185168,0.419103035030422
"143",143,1.16668072649509,-1.10948792928652,0.544765180613932,0.169114659976907,0.642497661566848,0.468513240990844
"144",144,0.245764261683858,-0.0791557991108772,0.632903848824999,-0.435106569903222,0.260888231412458,0.485816533893498
"145",145,0.727165364352474,-0.96260809217263,0.483079402164216,-0.286585798942186,0.972749802878617,-0.0390546980435398
"146",146,1.05803337215049,-0.25518055426238,-0.0159667913339589,-0.714876513027252,2.10299328132004,-0.917250220109862
"147",147,0.703638393506605,-0.284372544476579,0.319686921512302,-0.678335541584112,1.55948669724092,-0.499416563731013
"148",148,0.331869696373934,-0.54875714313411,0.471888986254201,-0.080503553405694,0.223002569435157,0.270225064402688
"149",149,1.33850836641371,-0.476307188411976,-0.563528585012714,-0.694902824760301,2.97100385487227,-2.01852385283479
"150",150,-0.0242545356137671,0.913683406635845,-0.926828913965474,-1.43463635461819,3.96332920465525,-2.16825394946394
"151",151,0.559245563161889,-0.43400754048066,0.121091902657389,-0.630915596035013,0.799033124540387,-0.458906837100329
"152",152,0.634191637664749,-0.335172905814173,0.0858538873435834,-0.297972223733194,0.883044187048187,-0.347427502878059
"153",153,0.719692392480282,-0.643311817203113,0.755859370380282,-0.875752729002474,1.18902678164258,-0.114974473945557
"154",154,0.14381527640365,0.0506640143303487,-0.408554631742777,-0.125199711948572,0.473771287278048,-0.593451129403158
"155",155,0.667064716200671,-0.0193875671124673,0.502909298584627,-1.55370968797465,1.82948143837278,-1.0164194562617
"156",156,1.23424836811686,-0.812296727657253,0.637553206983498,-0.661483587547827,1.67202009398683,0.00989016155085322
"157",157,1.39631417225949,-0.510836946650728,-0.225571805331451,-1.26888603994398,3.99892416939634,-1.83066561418345
"158",158,0.387711140443963,-0.0561016668846618,-0.195142989804699,-0.0907101786040482,0.4964433320507,-0.0729348775816631
"159",159,1.40129527339292,-0.933494115068944,-0.0817079018526123,-0.50126004003,2.45572345652149,-1.0293697128933
"160",160,0.684952836055297,-0.698375526405754,0.117255516059158,0.121635774419579,0.376916905550775,-0.068021108092588
"161",161,0.645509976244338,-0.123289340027805,0.37147448580938,-0.797554551105234,1.90246950399241,-0.634782995655036
"162",162,0.668603707593471,-0.433160642036017,-0.0257377835785799,-0.539137176377952,1.75018644915069,-0.945725638965659
"163",163,0.574462265029942,-0.956789679507312,1.02837761930601,-0.33006959263107,0.323815994862425,0.33844485005568
"164",164,0.897525558186361,-1.45521150228658,0.760507280314884,-0.189765880174328,1.74138278462519,-0.365857498703232
"165",165,1.16259332267008,-0.858900079098864,0.754537468826017,-0.676826031990968,1.08803402966732,0.231379997372412
"166",166,0.391225348427257,-0.0448438742023669,0.982335931805636,-1.72389087247286,1.74650192097348,-0.642100461309761
"167",167,-0.0411213461610684,0.548797104889944,-0.156322811951974,0.0155009622954341,0.403630728741231,0.251000853576272
"168",168,1.3847717758449,-1.10516838345313,0.0874634190668751,-0.388022897154026,2.33284285161801,-0.825358904983552
"169",169,0.323349495309245,-0.286172073049405,0.548677018406863,-0.693336308738005,0.997842500040208,-0.192469008890386
"170",170,0.913800814908758,-0.825422378467919,0.613531524321017,-0.663124507610496,0.45692581115792,-0.250336559643075
"171",171,0.229845499009782,-0.162035014269734,0.445814844129023,-0.482204811858948,0.935259322321072,-0.128904716385837
"172",172,0.158873760489601,0.0800681225789639,0.162333595883384,-1.43793518287016,1.77714780412972,-0.901940646235802
"173",173,0.718532117500961,-0.301965456827306,-0.125178279985605,-0.821067534355186,2.78453716095916,-1.29798858434401
"174",174,0.567891981639717,-0.396765971806416,0.1890313465299,-0.454550308337936,2.4237380166302,-0.701264693777952
"175",175,0.382867322796191,0.0144481610156522,-0.235756697052175,-0.84176377809906,1.59172719289021,-1.33177514761189
"176",176,1.56527045333657,-0.327183478253012,0.0989422870495147,-1.5405797218164,2.93277869327565,-1.88267313979228
"177",177,0.652355428822465,-0.350653779826835,0.141957527392546,-1.33382655026765,2.544323542007,-1.28759034436211
"178",178,0.919973203486843,-0.670463223250007,0.77374330941779,-0.878467424585664,0.689272740763374,-0.0752702193862237
"179",179,0.13317603329691,0.0398892219303145,0.0953960404220562,-0.821317560705157,1.77140931842608,-0.761281732009576
"180",180,0.486380236263091,-0.399790428562881,0.283327997838517,-0.431844133772929,0.0216023424957941,-0.147899409322485
"181",181,0.777391917438364,-0.671159795325096,0.256512465193602,-0.370534342559568,1.05575947545508,-0.468332700655318
"182",182,1.23096554755298,-0.755227531761373,0.286123401945301,-1.04957298780922,2.28496311433486,-0.933076346014928
"183",183,0.0393657937564005,-0.0486918754523199,0.575283945725855,-0.538196770460661,-0.138132770944848,0.443821399009642
"184",184,1.22831052971519,-0.395331344137576,0.410982643030222,-1.38076057858744,2.22875504663614,-1.20528862373978
"185",185,0.940147265034301,-1.04660574926826,0.555804771777543,-0.347907721451514,0.704601501485334,-0.07607644544749
"186",186,0.62989948801535,-0.571212786452526,0.405010082873346,-0.803811047065765,1.4433635724614,-0.664597183801842
"187",187,1.12864313328913,-0.64623227015817,0.325492569783725,-0.952281582286688,1.99809656018853,-0.767914353994808
"188",188,0.517924547226559,-0.647624232580116,0.648411828952206,-0.313986041475053,1.21205359084297,0.0418414901657515
"189",189,-0.00998041918149689,0.063390142602135,0.427155677154628,-0.663049755270608,0.203436668305827,0.0393836861970775
"190",190,0.620489116151133,0.114850001016055,-0.0110210784857094,-1.00566854976041,1.78269987035522,-1.01229572051166
"191",191,1.83631609296768,-0.86397141532645,-0.234478892312869,-1.25874077954155,3.49628019942349,-1.93621186171472
"192",192,0.594162049313204,-0.421331057601085,0.777373717690469,-0.753374039137794,1.03225369041043,-0.00135365356574964
"193",193,0.702786098443375,-0.26040373840719,0.129073078847541,-1.13493787441953,2.19499369272496,-1.08857042023389
"194",194,0.695188074073244,-0.357927501202399,0.250210382535753,-0.975238636340244,2.20891193311946,-1.06544220404253
"195",195,0.263007555801964,0.0360705698579781,0.0623874101762189,-0.892807893211765,1.19825188687757,-0.767576747898619
"196",196,0.354525895025606,-0.626378058819535,0.369354415751212,-0.128546013387898,0.798136560115312,-0.272596528099159
"197",197,0.127235140106081,0.0274322668776894,0.206445462041305,-0.799141731757568,0.985725945812238,-0.620495606664226
"198",198,0.731513940477911,-0.520079613346467,0.279469075472055,-0.569040271083266,1.66877978474045,-0.572049421916125
"199",199,0.219743672347852,0.480735102300152,-0.290451407122657,-0.626398675732748,1.61260564203206,-0.672227411281306
"200",200,0.234584183575945,-0.0458418953041791,0.182031555827226,-1.33979336808423,2.83623491728385,-1.14226084200255
"201",201,0.663915049556274,-0.469712717630208,-0.217537097279848,0.140178255294031,0.679251354757055,-0.486107501685774
"202",202,1.05195916408617,-0.881364360476387,0.092879625192747,-0.64712175511296,2.29331831016924,-0.855360371513997
"203",203,1.32979519573406,-0.87918237318694,0.28754311149357,-0.770887123702092,1.8967191508169,-0.889299668403673
"204",204,0.702582897607183,-0.357922029432005,0.313849531782817,-0.770261909846972,1.2383477154118,-0.501228425296615
"205",205,0.589855653743255,-0.520389094305468,0.156891267466961,0.0996830586041614,0.426999472642333,-0.00327694701024928
"206",206,1.45663141852456,-1.61231632260113,0.454964781031057,0.451759771158128,0.812979282971377,0.324074992749676
"207",207,0.576642576887783,-0.0275276047070613,1.1137655641617,-1.88882651229079,2.00119471735151,-0.714842179062711
"208",208,0.973376632527676,-0.865820807028474,1.05475347304637,-0.668412664698294,0.169091129570765,0.433167556708786
"209",209,-0.0248015641892301,0.0387074724894383,0.25993738575988,-0.722064355740269,0.590399722654249,-0.496735010601043
"210",210,0.895336650232365,-0.221587326242788,0.129582559580752,-0.713260786601337,1.26466565594321,-0.661764986924859
"211",211,0.157293743390314,0.130905285934789,-0.287749028787397,-0.404866977155737,0.837919111127121,-0.806906223803623
"212",212,0.249613240875362,-0.0415059696961215,0.594794935929092,-0.878922655255998,1.02983707014767,-0.0838592091804957
"213",213,0.198899308030159,0.365673701746515,0.0997776566306819,-0.58364667437565,0.745567373604543,-0.248533813193384
"214",214,1.57193331159074,-1.29930091261833,0.778670312579297,-0.783323379440179,2.33290795273646,-0.266600551002561
"215",215,0.0468266025115508,0.16053729925026,0.164766552171114,-0.384701039861005,0.587781384391219,-0.0313970418151721
"216",216,1.64470884388407,-1.18882899961372,0.687147106187245,-0.902720389646485,1.31862991676994,-0.475997934812953
"217",217,-0.94053277780024,1.34925444851364,-1.46179510176469,-0.38323148408505,2.69848909433767,-1.98898676900012
"218",218,0.270240427100879,0.390504757694516,-0.298370696100609,-0.774944053631517,1.84086129131701,-0.990017495771279
"219",219,1.33352031838095,-0.751366259596767,0.333814862888496,-0.567397749667999,1.41764247582867,-0.439428825004129
"220",220,-0.233930284866637,0.0262615636982117,0.826308107330216,-0.86097655988698,-0.00286821876146114,0.284710911548101
"221",221,1.0282514367757,-1.09042431389632,0.758488880684474,-0.817500828458184,1.34927090687249,-0.286849111832574
"222",222,0.458645982133685,-0.867408752763223,0.500652607477325,-0.125162575112662,0.032944153487081,0.0654982934545159
"223",223,0.0603018269573748,0.630142847983682,-0.0393912327954977,-1.12791315140165,2.14695983188691,-0.730146140581321
"224",224,0.86036256793315,0.0449320505010862,-0.499716601195058,-1.19515536875585,3.11046741668006,-1.93837991876876
"225",225,0.263603175628797,-0.150916135827916,0.17421821673794,-0.903599265499266,1.38366142227025,-0.78053681369762
"226",226,0.326090666211735,0.0818789932691155,0.37711916548041,-1.45299062285826,1.83613292685426,-0.870840889278829
"227",227,0.501733241332711,0.0160450851579504,0.700248940191436,-1.93582957507148,2.44979903089601,-0.955006574287177
"228",228,0.369855951152223,0.158157449100492,0.20271866604079,-1.19656550512223,1.50777339888388,-1.06048068754524
"229",229,0.994371648050632,-0.50085426062314,-0.242502647030578,-1.22452122559319,3.26126968145555,-1.84765756762479
"230",230,0.654167207114162,-0.650444379583736,0.517239228354223,-0.965092678345986,1.23768541578224,-0.493168841336314
"231",231,1.12932301307976,-0.660734457886581,0.583523198426368,-1.09123617549373,2.41004659757485,-0.867189853121817
"232",232,0.0971054727999867,0.152681509726693,0.0974078092686955,-0.373709243765276,0.481268755061443,0.00750231867109146
"233",233,1.02130939391039,-0.0524460594766777,0.198874550228149,-1.99261548054847,3.35469577406945,-1.86476962705388
"234",234,2.04975177376246,-1.04488550125457,-0.317752468682499,-0.462086694237851,2.20159845186298,-0.951497791304444
"235",235,0.67426794409202,-0.0950010304049659,-0.74849923864406,-0.426395614955064,1.77825918396309,-1.63188999731837
"236",236,0.271735591155078,-0.00329327435171209,0.222681314752201,-1.04710003219563,1.24359215973994,-0.814588868081186
"237",237,0.200557823799414,0.124513191766346,0.525376699066163,-1.5112200842658,1.76545707963261,-0.772442353953596
"238",238,1.39898345031972,-0.786557844711069,0.338390690082665,-0.960502971966322,1.71284221363782,-0.643248164079115
"239",239,0.742477203676788,-0.49225845227785,-0.0354437693322134,-0.200886378946801,0.801682762965016,-0.614314986073278
"240",240,0.750015906239795,-0.218558613441769,0.106990386899394,-0.937302482402496,1.41916333222038,-1.15121741265331
"241",241,0.425244701569483,-0.0757665078602428,-0.345259187707489,-0.248171968596152,0.649853225404508,-0.632852312340261
"242",242,0.866690133828988,-0.431731553969172,0.501362143442577,-0.867040203067633,1.27439151254792,-0.404108447462718
"243",243,0.501896925795204,-1.0433279167602,0.796838869481172,-0.216051349850498,0.0630686873062206,0.194077676780635
"244",244,1.02698668311181,-0.807245499193284,0.490225113592407,-0.599634896816997,1.78935031502963,-0.350732581121443
"245",245,1.28566312712536,-0.356359886959159,0.36600912810519,-1.50010531181256,2.28876724102796,-1.27775851038946
"246",246,0.396802615961198,-0.61917724283101,0.278937982298157,-0.304283763792823,0.556849109807348,-0.394846112855091
